index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Count_Workers,year,month,Count_Workers_sa,Count_Workers_trend
81,2014-10-01,2014-10-01,8,Financial intermediation,23211,2014,10,22970.79133476307,22757.875
82,2014-11-01,2014-11-01,8,Financial intermediation,23140,2014,11,23297.944980596407,22845.041666666664
83,2014-12-01,2014-12-01,8,Financial intermediation,21790,2014,12,22134.94758476307,22953.749999999996
84,2015-01-01,2015-01-01,8,Financial intermediation,23105,2015,1,23078.70018892974,23046.375
85,2015-02-01,2015-02-01,8,Financial intermediation,23094,2015,2,23271.187168096403,23136.958333333336
86,2015-03-01,2015-03-01,8,Financial intermediation,23331,2015,3,23351.75227226307,23216.958333333332
87,2015-04-01,2015-04-01,8,Financial intermediation,23172,2015,4,23216.08300142974,23270.083333333336
88,2015-05-01,2015-05-01,8,Financial intermediation,23583,2015,5,23596.976230596407,23299.375
89,2015-06-01,2015-06-01,8,Financial intermediation,23792,2015,6,23821.01789726307,23382.583333333332
90,2015-07-01,2015-07-01,8,Financial intermediation,23540,2015,7,23207.321512459148,23514.583333333336
91,2015-08-01,2015-08-01,8,Financial intermediation,23733,2015,8,23490.711218341505,23600.583333333336
92,2015-09-01,2015-09-01,8,Financial intermediation,23408,2015,9,23461.566610498365,23672.83333333333
93,2015-10-01,2015-10-01,8,Financial intermediation,23895,2015,10,23654.79133476307,23747.083333333332
94,2015-11-01,2015-11-01,8,Financial intermediation,23159,2015,11,23316.944980596407,23823.041666666664
95,2015-12-01,2015-12-01,8,Financial intermediation,23768,2015,12,24112.94758476307,23893.95833333333
96,2016-01-01,2016-01-01,8,Financial intermediation,24295,2016,1,24268.70018892974,23963.75
97,2016-02-01,2016-02-01,8,Financial intermediation,23968,2016,2,24145.187168096403,24024.624999999996
98,2016-03-01,2016-03-01,8,Financial intermediation,24191,2016,3,24211.75227226307,24086.54166666667
99,2016-04-01,2016-04-01,8,Financial intermediation,24094,2016,4,24138.08300142974,24142.958333333332
100,2016-05-01,2016-05-01,8,Financial intermediation,24484,2016,5,24497.976230596407,24217.458333333332
101,2016-06-01,2016-06-01,8,Financial intermediation,24593,2016,6,24622.01789726307,24282.416666666668
102,2016-07-01,2016-07-01,8,Financial intermediation,24414,2016,7,24081.321512459148,24316.041666666664
103,2016-08-01,2016-08-01,8,Financial intermediation,24320,2016,8,24077.711218341505,24361.666666666664
104,2016-09-01,2016-09-01,8,Financial intermediation,24307,2016,9,24360.566610498365,24410.583333333332
105,2016-10-01,2016-10-01,8,Financial intermediation,24350,2016,10,24109.79133476307,24465.75
106,2016-11-01,2016-11-01,8,Financial intermediation,24492,2016,11,24649.944980596407,24524.375000000004
107,2016-12-01,2016-12-01,8,Financial intermediation,23994,2016,12,24338.94758476307,24586.16666666667
108,2017-01-01,2017-01-01,8,Financial intermediation,24876,2017,1,24849.70018892974,24662.291666666668
109,2017-02-01,2017-02-01,8,Financial intermediation,24482,2017,2,24659.187168096403,24751.124999999996
110,2017-03-01,2017-03-01,8,Financial intermediation,24851,2017,3,24871.75227226307,24841.874999999993
111,2017-04-01,2017-04-01,8,Financial intermediation,24758,2017,4,24802.08300142974,24933.874999999996
112,2017-05-01,2017-05-01,8,Financial intermediation,25227,2017,5,25240.976230596407,24976.749999999996
113,2017-06-01,2017-06-01,8,Financial intermediation,25333,2017,6,25362.01789726307,25028.25
114,2017-07-01,2017-07-01,8,Financial intermediation,25501,2017,7,25168.321512459148,25130.833333333332
115,2017-08-01,2017-08-01,8,Financial intermediation,25365,2017,8,25122.711218341505,25237.583333333332
116,2017-09-01,2017-09-01,8,Financial intermediation,25440,2017,9,25493.566610498365,25306.70833333333
117,2017-10-01,2017-10-01,8,Financial intermediation,25425,2017,10,25184.79133476307,25367.624999999996
118,2017-11-01,2017-11-01,8,Financial intermediation,24446,2017,11,24603.944980596407,25434.624999999996
119,2017-12-01,2017-12-01,8,Financial intermediation,25276,2017,12,25620.94758476307,25491.041666666664
120,2018-01-01,2018-01-01,8,Financial intermediation,26056,2018,1,26029.70018892974,25575.333333333332
121,2018-02-01,2018-02-01,8,Financial intermediation,25864,2018,2,26041.187168096403,25670.291666666664
122,2018-03-01,2018-03-01,8,Financial intermediation,25128,2018,3,25148.75227226307,25759.124999999996
123,2018-04-01,2018-04-01,8,Financial intermediation,25943,2018,4,25987.08300142974,25850.25
124,2018-05-01,2018-05-01,8,Financial intermediation,25650,2018,5,25663.976230596407,26001.208333333332
125,2018-06-01,2018-06-01,8,Financial intermediation,26264,2018,6,26293.01789726307,26318.83333333333
126,2018-07-01,2018-07-01,8,Financial intermediation,26593,2018,7,26260.321512459148,26723.79166666666
127,2018-08-01,2018-08-01,8,Financial intermediation,26552,2018,8,26309.711218341505,27102.833333333336
128,2018-09-01,2018-09-01,8,Financial intermediation,26385,2018,9,26438.566610498365,27528.41666666666
129,2018-10-01,2018-10-01,8,Financial intermediation,26667,2018,10,26426.79133476307,27964.125
130,2018-11-01,2018-11-01,8,Financial intermediation,26827,2018,11,26984.944980596407,28384.833333333336
131,2018-12-01,2018-12-01,8,Financial intermediation,30518,2018,12,30862.94758476307,28638.958333333332
132,2019-01-01,2019-01-01,8,Financial intermediation,30533,2019,1,30506.70018892974,28862.708333333336
133,2019-02-01,2019-02-01,8,Financial intermediation,30484,2019,2,30661.187168096403,29244.666666666668
134,2019-03-01,2019-03-01,8,Financial intermediation,30722,2019,3,30742.75227226307,29645.875
135,2019-04-01,2019-04-01,8,Financial intermediation,30806,2019,4,30850.08300142974,30051.208333333336
136,2019-05-01,2019-05-01,8,Financial intermediation,30884,2019,5,30897.976230596407,30439.375
137,2019-06-01,2019-06-01,8,Financial intermediation,27129,2019,6,27158.01789726307,30665.625000000004
138,2019-07-01,2019-07-01,8,Financial intermediation,31098,2019,7,30765.321512459148,30711.541666666668
139,2019-08-01,2019-08-01,8,Financial intermediation,31214,2019,8,30971.711218341505,30728.416666666664
140,2019-09-01,2019-09-01,8,Financial intermediation,31352,2019,9,31405.566610498365,30734.083333333332
141,2019-10-01,2019-10-01,8,Financial intermediation,31428,2019,10,31187.79133476307,30705.041666666668
142,2019-11-01,2019-11-01,8,Financial intermediation,31382,2019,11,31539.944980596407,30637.458333333332
143,2019-12-01,2019-12-01,8,Financial intermediation,31393,2019,12,31737.94758476307,30704.374999999996
144,2020-01-01,2020-01-01,8,Financial intermediation,30760,2020,1,30733.70018892974,30752.625
145,2020-02-01,2020-02-01,8,Financial intermediation,30662,2020,2,30839.187168096403,30628.375
146,2020-03-01,2020-03-01,8,Financial intermediation,30680,2020,3,30700.75227226307,30492.458333333325
147,2020-04-01,2020-04-01,8,Financial intermediation,30151,2020,4,30195.08300142974,30351.83333333333
148,2020-05-01,2020-05-01,8,Financial intermediation,29917,2020,5,29930.976230596407,30221.499999999996
149,2020-06-01,2020-06-01,8,Financial intermediation,29702,2020,6,29731.01789726307,30104.041666666664
150,2020-07-01,2020-07-01,8,Financial intermediation,29683,2020,7,29350.321512459148,30016.624999999996
151,2020-08-01,2020-08-01,8,Financial intermediation,29647,2020,8,29404.711218341505,29953.541666666664
152,2020-09-01,2020-09-01,8,Financial intermediation,29657,2020,9,29710.566610498365,29896.416666666664
153,2020-10-01,2020-10-01,8,Financial intermediation,29748,2020,10,29507.79133476307,29873.083333333332
154,2020-11-01,2020-11-01,8,Financial intermediation,29934,2020,11,30091.944980596407,29885.499999999996
155,2020-12-01,2020-12-01,8,Financial intermediation,30022,2020,12,30366.94758476307,29915.875
156,2021-01-01,2021-01-01,8,Financial intermediation,30033,2021,1,30006.70018892974,29956.374999999996
157,2021-02-01,2021-02-01,8,Financial intermediation,29875,2021,2,30052.187168096403,30006.45833333333
158,2021-03-01,2021-03-01,8,Financial intermediation,30096,2021,3,30116.75227226307,30068.666666666668
159,2021-04-01,2021-04-01,8,Financial intermediation,30175,2021,4,30219.08300142974,30133.416666666664
160,2021-05-01,2021-05-01,8,Financial intermediation,30191,2021,5,30204.976230596407,30185.000000000004
161,2021-06-01,2021-06-01,8,Financial intermediation,30157,2021,6,30186.01789726307,30225.583333333336
162,2021-07-01,2021-07-01,8,Financial intermediation,30200,2021,7,29867.321512459148,30265.624999999996
163,2021-08-01,2021-08-01,8,Financial intermediation,30332,2021,8,30089.711218341505,30306.75
164,2021-09-01,2021-09-01,8,Financial intermediation,30465,2021,9,30518.566610498365,30343.375
165,2021-10-01,2021-10-01,8,Financial intermediation,30494,2021,10,30253.79133476307,30370.5
166,2021-11-01,2021-11-01,8,Financial intermediation,30426,2021,11,30583.944980596407,30381.666666666668
167,2021-12-01,2021-12-01,8,Financial intermediation,30504,2021,12,30848.94758476307,30382.41666666667
168,2022-01-01,2022-01-01,8,Financial intermediation,30512,2022,1,30485.70018892974,30385.500000000004
169,2022-02-01,2022-02-01,8,Financial intermediation,30383,2022,2,30560.187168096403,30388.166666666668
170,2022-03-01,2022-03-01,8,Financial intermediation,30467,2022,3,30487.75227226307,30389.124999999996
171,2022-04-01,2022-04-01,8,Financial intermediation,30455,2022,4,30499.08300142974,30388.874999999996
172,2022-05-01,2022-05-01,8,Financial intermediation,30179,2022,5,30192.976230596407,30381.749999999996
173,2022-06-01,2022-06-01,8,Financial intermediation,30187,2022,6,30216.01789726307,30181.541666666664
174,2022-07-01,2022-07-01,8,Financial intermediation,30244,2022,7,29911.321512459148,29824.291666666664
175,2022-08-01,2022-08-01,8,Financial intermediation,30352,2022,8,30109.711218341505,29476.16666666666
176,2022-09-01,2022-09-01,8,Financial intermediation,30468,2022,9,30521.566610498365,29106.95833333333
177,2022-10-01,2022-10-01,8,Financial intermediation,30485,2022,10,30244.79133476307,28759.625
178,2022-11-01,2022-11-01,8,Financial intermediation,30264,2022,11,30421.944980596407,28430.416666666664
179,2022-12-01,2022-12-01,8,Financial intermediation,25861,2022,12,26205.94758476307,28102.125
180,2023-01-01,2023-01-01,8,Financial intermediation,26581,2023,1,26554.70018892974,27776.041666666668
181,2023-02-01,2023-02-01,8,Financial intermediation,25959,2023,2,26136.187168096403,27435.791666666664
182,2023-03-01,2023-03-01,8,Financial intermediation,26030,2023,3,26050.75227226307,27069.416666666668
183,2023-04-01,2023-04-01,8,Financial intermediation,26556,2023,4,26600.08300142974,26694.625
184,2023-05-01,2023-05-01,8,Financial intermediation,26177,2023,5,26190.976230596407,26343.583333333336
185,2023-06-01,2023-06-01,8,Financial intermediation,26310,2023,6,26339.01789726307,26134.66666666667
186,2023-07-01,2023-07-01,8,Financial intermediation,26295,2023,7,25962.321512459148,26045.250000000004
187,2023-08-01,2023-08-01,8,Financial intermediation,26135,2023,8,25892.711218341505,25995.833333333332
188,2023-09-01,2023-09-01,8,Financial intermediation,25892,2023,9,25945.566610498365,25997.95833333333
189,2023-10-01,2023-10-01,8,Financial intermediation,26066,2023,10,25825.79133476307,25947.416666666664
190,2023-11-01,2023-11-01,8,Financial intermediation,26258,2023,11,26415.944980596407,25902.833333333336
191,2023-12-01,2023-12-01,8,Financial intermediation,24853,2023,12,25197.94758476307,25931.374999999996
192,2024-01-01,2024-01-01,8,Financial intermediation,25443,2024,1,25416.70018892974,25952.958333333336
193,2024-02-01,2024-02-01,8,Financial intermediation,25911,2024,2,26088.187168096403,25963.249999999996
194,2024-03-01,2024-03-01,8,Financial intermediation,26129,2024,3,26149.75227226307,25982.458333333332
195,2024-04-01,2024-04-01,8,Financial intermediation,25244,2024,4,25288.08300142974,26002.749999999996
196,2024-05-01,2024-05-01,8,Financial intermediation,26419,2024,5,26432.976230596407,26010.916666666668
197,2024-06-01,2024-06-01,8,Financial intermediation,26753,2024,6,26782.01789726307,26216.083333333336
198,2024-07-01,2024-07-01,8,Financial intermediation,26370,2024,7,26037.321512459148,26600.499999999996
199,2024-08-01,2024-08-01,8,Financial intermediation,26307,2024,8,26064.711218341505,26928.416666666664
200,2024-09-01,2024-09-01,8,Financial intermediation,26181,2024,9,26234.566610498365,27209.249999999996
201,2024-10-01,2024-10-01,8,Financial intermediation,26264,2024,10,26023.79133476307,
202,2024-11-01,2024-11-01,8,Financial intermediation,26256,2024,11,26413.944980596407,
203,2024-12-01,2024-12-01,8,Financial intermediation,29779,2024,12,30123.94758476307,
204,2025-01-01,2025-01-01,8,Financial intermediation,29743,2025,1,29716.70018892974,
