index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_sa,Real_Avg_Wage_trend
83,2014-12-01,2014-12-01,8,Financial intermediation,1631073.6,2014,12,1511154.6861000052,1505337.4991666665
84,2015-01-01,2015-01-01,8,Financial intermediation,1521216.27,2015,1,1505131.15477188,1506198.5250000001
85,2015-02-01,2015-02-01,8,Financial intermediation,1523535.18,2015,2,1492389.1871416718,1507126.92375
86,2015-03-01,2015-03-01,8,Financial intermediation,1491344.62,2015,3,1485140.9651104219,1508022.0379166666
87,2015-04-01,2015-04-01,8,Financial intermediation,1511350.5,2015,4,1526003.9410218801,1510849.3541666665
88,2015-05-01,2015-05-01,8,Financial intermediation,1472047.13,2015,5,1510616.8055791717,1513291.049583333
89,2015-06-01,2015-06-01,8,Financial intermediation,1465116.62,2015,6,1519492.9642510468,1516051.470833333
90,2015-07-01,2015-07-01,8,Financial intermediation,1504817.11,2015,7,1512374.6852390985,1521217.84125
91,2015-08-01,2015-08-01,8,Financial intermediation,1491377.04,2015,8,1510510.4071018433,1526554.5883333331
92,2015-09-01,2015-09-01,8,Financial intermediation,1576324.84,2015,9,1536263.0936704709,1531347.8325
93,2015-10-01,2015-10-01,8,Financial intermediation,1492616.88,2015,10,1524358.2709697967,1536301.0791666668
94,2015-11-01,2015-11-01,8,Financial intermediation,1488043.12,2015,11,1535426.7490427135,1541113.0887499999
95,2015-12-01,2015-12-01,8,Financial intermediation,1678583.08,2015,12,1558664.1661000052,1546428.4949999999
96,2016-01-01,2016-01-01,8,Financial intermediation,1597699.68,2016,1,1581614.56477188,1551160.0987500001
97,2016-02-01,2016-02-01,8,Financial intermediation,1575133.7,2016,2,1543987.7071416718,1555631.3366666664
98,2016-03-01,2016-03-01,8,Financial intermediation,1554783.96,2016,3,1548580.3051104217,1560769.9366666665
99,2016-04-01,2016-04-01,8,Financial intermediation,1566789.08,2016,4,1581442.5210218802,1566733.1424999996
100,2016-05-01,2016-05-01,8,Financial intermediation,1532096.78,2016,5,1570666.455579172,1573816.83
101,2016-06-01,2016-06-01,8,Financial intermediation,1532636.72,2016,6,1587013.0642510466,1579785.2704166665
102,2016-07-01,2016-07-01,8,Financial intermediation,1550855.5,2016,7,1558413.0752390984,1583325.7366666666
103,2016-08-01,2016-08-01,8,Financial intermediation,1552648.36,2016,8,1571781.7271018433,1587037.0016666665
104,2016-09-01,2016-09-01,8,Financial intermediation,1638379.92,2016,9,1598318.1736704707,1590601.229583333
105,2016-10-01,2016-10-01,8,Financial intermediation,1573678.74,2016,10,1605420.1309697968,1594339.22
106,2016-11-01,2016-11-01,8,Financial intermediation,1576989.76,2016,11,1624373.3890427134,1598755.9183333335
107,2016-12-01,2016-12-01,8,Financial intermediation,1732879.01,2016,12,1612960.096100005,1602709.5274999999
108,2017-01-01,2017-01-01,8,Financial intermediation,1628374.94,2017,1,1612289.82477188,1606431.5041666664
109,2017-02-01,2017-02-01,8,Financial intermediation,1633528.8,2017,2,1602382.807141672,1609304.2474999998
110,2017-03-01,2017-03-01,8,Financial intermediation,1581930.33,2017,3,1575726.6751104218,1612293.7670833333
111,2017-04-01,2017-04-01,8,Financial intermediation,1629354.48,2017,4,1644007.92102188,1615592.51
112,2017-05-01,2017-05-01,8,Financial intermediation,1575532.14,2017,5,1614101.8155791718,1617653.9324999996
113,2017-06-01,2017-06-01,8,Financial intermediation,1584087.98,2017,6,1638464.3242510466,1618431.3662499995
114,2017-07-01,2017-07-01,8,Financial intermediation,1588731.68,2017,7,1596289.2552390983,1620755.7562499996
115,2017-08-01,2017-08-01,8,Financial intermediation,1583718.02,2017,8,1602851.3871018433,1625029.6504166664
116,2017-09-01,2017-09-01,8,Financial intermediation,1679058.73,2017,9,1638996.9836704708,1629894.4812499997
117,2017-10-01,2017-10-01,8,Financial intermediation,1612169.76,2017,10,1643911.1509697968,1634321.247083333
118,2017-11-01,2017-11-01,8,Financial intermediation,1587972.88,2017,11,1635356.5090427133,1638569.2529166664
119,2017-12-01,2017-12-01,8,Financial intermediation,1740554.3,2017,12,1620635.3861000051,1643315.527083333
120,2018-01-01,2018-01-01,8,Financial intermediation,1676485.01,2018,1,1660399.89477188,1647625.08
121,2018-02-01,2018-02-01,8,Financial intermediation,1687992.19,2018,2,1656846.1971416718,1652360.4741666666
122,2018-03-01,2018-03-01,8,Financial intermediation,1644222.88,2018,3,1638019.2251104217,1657931.0879166664
123,2018-04-01,2018-04-01,8,Financial intermediation,1673304.31,2018,4,1687957.7510218802,1663204.5620833333
124,2018-05-01,2018-05-01,8,Financial intermediation,1633534.45,2018,5,1672104.1255791718,1669194.612083333
125,2018-06-01,2018-06-01,8,Financial intermediation,1639996.25,2018,6,1694372.5942510467,1690057.5970833332
126,2018-07-01,2018-07-01,8,Financial intermediation,1636252.68,2018,7,1643810.2552390983,1721391.5045833334
127,2018-08-01,2018-08-01,8,Financial intermediation,1649846.48,2018,8,1668979.8471018432,1751207.3054166664
128,2018-09-01,2018-09-01,8,Financial intermediation,1746625.0,2018,9,1706563.2536704708,1782171.41375
129,2018-10-01,2018-10-01,8,Financial intermediation,1671166.87,2018,10,1702908.260969797,1812464.9620833334
130,2018-11-01,2018-11-01,8,Financial intermediation,1672736.97,2018,11,1720120.5990427134,1841666.8612499998
131,2018-12-01,2018-12-01,8,Financial intermediation,2156501.85,2018,12,2036582.9361000052,1858647.8183333334
132,2019-01-01,2019-01-01,8,Financial intermediation,2012551.24,2019,1,1996466.12477188,1875751.1704166667
133,2019-02-01,2019-02-01,8,Financial intermediation,2067505.18,2019,2,2036359.1871416718,1903861.22625
134,2019-03-01,2019-03-01,8,Financial intermediation,2007848.49,2019,3,2001644.8351104218,1932340.4466666668
135,2019-04-01,2019-04-01,8,Financial intermediation,2036723.86,2019,4,2051377.3010218802,1960716.2133333336
136,2019-05-01,2019-05-01,8,Financial intermediation,1970960.48,2019,5,2009530.1555791718,1992305.5925000003
137,2019-06-01,2019-06-01,8,Financial intermediation,1710113.19,2019,6,1764489.5342510466,2013107.0895833333
138,2019-07-01,2019-07-01,8,Financial intermediation,1976616.19,2019,7,1984173.7652390983,2018200.18375
139,2019-08-01,2019-08-01,8,Financial intermediation,1984124.31,2019,8,2003257.6771018433,2021544.3941666665
140,2019-09-01,2019-09-01,8,Financial intermediation,2095848.46,2019,9,2055786.7136704708,2026265.4529166669
141,2019-10-01,2019-10-01,8,Financial intermediation,2002961.81,2019,10,2034703.2009697969,2029316.7083333335
142,2019-11-01,2019-11-01,8,Financial intermediation,2099087.13,2019,11,2146470.7590427133,2030396.6879166667
143,2019-12-01,2019-12-01,8,Financial intermediation,2229387.62,2019,12,2109468.706100005,2044571.20125
144,2020-01-01,2020-01-01,8,Financial intermediation,2061899.73,2020,1,2045814.61477188,2059138.150833333
145,2020-02-01,2020-02-01,8,Financial intermediation,2098417.74,2020,2,2067271.747141672,2061828.6112499998
146,2020-03-01,2020-03-01,8,Financial intermediation,2090241.34,2020,3,2084037.6851104219,2063236.489583333
147,2020-04-01,2020-04-01,8,Financial intermediation,2027561.14,2020,4,2042214.58102188,2063187.71125
148,2020-05-01,2020-05-01,8,Financial intermediation,2006042.71,2020,5,2044612.3855791718,2060562.5716666665
149,2020-06-01,2020-06-01,8,Financial intermediation,2015219.28,2020,6,2069595.6242510467,2056296.0395833333
150,2020-07-01,2020-07-01,8,Financial intermediation,2021116.89,2020,7,2028674.4652390983,2053686.4933333332
151,2020-08-01,2020-08-01,8,Financial intermediation,2004194.66,2020,8,2023328.0271018432,2053123.20875
152,2020-09-01,2020-09-01,8,Financial intermediation,2109567.19,2020,9,2069505.4436704707,2060824.6641666663
153,2020-10-01,2020-10-01,8,Financial intermediation,1988072.4,2020,10,2019813.7909697967,2069876.2837499995
154,2020-11-01,2020-11-01,8,Financial intermediation,2050973.19,2020,11,2098356.8190427134,2071817.8770833327
155,2020-12-01,2020-12-01,8,Financial intermediation,2175104.79,2020,12,2055185.876100005,2072810.4533333331
156,2021-01-01,2021-01-01,8,Financial intermediation,2053553.45,2021,1,2037468.33477188,2073026.9170833328
157,2021-02-01,2021-02-01,8,Financial intermediation,2093245.19,2021,2,2062099.1971416718,2073603.803333333
158,2021-03-01,2021-03-01,8,Financial intermediation,2280248.82,2021,3,2274045.1651104214,2074397.7012499997
159,2021-04-01,2021-04-01,8,Financial intermediation,2054792.53,2021,4,2069445.9710218802,2077172.5791666664
160,2021-05-01,2021-05-01,8,Financial intermediation,2025409.56,2021,5,2063979.235579172,2078253.4229166666
161,2021-06-01,2021-06-01,8,Financial intermediation,2019674.26,2021,6,2074050.6042510467,2081593.7204166665
162,2021-07-01,2021-07-01,8,Financial intermediation,2021857.04,2021,7,2029414.6152390984,2087174.3645833333
163,2021-08-01,2021-08-01,8,Financial intermediation,2017299.78,2021,8,2036433.1471018433,2089416.2616666667
164,2021-09-01,2021-09-01,8,Financial intermediation,2115515.62,2021,9,2075453.873670471,2083004.7070833335
165,2021-10-01,2021-10-01,8,Financial intermediation,2048721.04,2021,10,2080462.4309697968,2074268.5900000003
166,2021-11-01,2021-11-01,8,Financial intermediation,2016264.8,2021,11,2063648.4290427135,2072759.8850000002
167,2021-12-01,2021-12-01,8,Financial intermediation,2289980.32,2021,12,2170061.406100005,2072445.19375
168,2022-01-01,2022-01-01,8,Financial intermediation,2072613.38,2022,1,2056528.2647718799,2072737.7920833332
169,2022-02-01,2022-02-01,8,Financial intermediation,2127990.79,2022,2,2096844.7971416719,2074579.81125
170,2022-03-01,2022-03-01,8,Financial intermediation,2091625.91,2022,3,2085422.2551104217,2079074.4587499998
171,2022-04-01,2022-04-01,8,Financial intermediation,2033748.63,2022,4,2048402.07102188,2081484.7479166668
172,2022-05-01,2022-05-01,8,Financial intermediation,2010244.54,2022,5,2048814.215579172,2083110.4675
173,2022-06-01,2022-06-01,8,Financial intermediation,2027286.69,2022,6,2081663.0342510466,2069411.2204166665
174,2022-07-01,2022-07-01,8,Financial intermediation,2021266.97,2022,7,2028824.5452390984,2041551.82875
175,2022-08-01,2022-08-01,8,Financial intermediation,2062098.31,2022,8,2081231.6771018433,2015166.5679166666
176,2022-09-01,2022-09-01,8,Financial intermediation,2178588.63,2022,9,2138526.8836704707,1988369.4116666666
177,2022-10-01,2022-10-01,8,Financial intermediation,2043494.97,2022,10,2075236.3609697968,1964475.576666667
178,2022-11-01,2022-11-01,8,Financial intermediation,2060508.14,2022,11,2107891.7690427136,1943268.13875
179,2022-12-01,2022-12-01,8,Financial intermediation,1916955.05,2022,12,1797036.1361000051,1923068.8649999998
180,2023-01-01,2023-01-01,8,Financial intermediation,1777013.25,2023,1,1760928.13477188,1902892.7833333332
181,2023-02-01,2023-02-01,8,Financial intermediation,1790344.66,2023,2,1759198.6671416718,1881205.6841666668
182,2023-03-01,2023-03-01,8,Financial intermediation,1786140.29,2023,3,1779936.6351104218,1856627.4516666664
183,2023-04-01,2023-04-01,8,Financial intermediation,1765782.21,2023,4,1780435.65102188,1834462.1774999998
184,2023-05-01,2023-05-01,8,Financial intermediation,1769232.45,2023,5,1807802.1255791718,1813612.7991666663
185,2023-06-01,2023-06-01,8,Financial intermediation,1783516.21,2023,6,1837892.5542510466,1802257.3749999998
186,2023-07-01,2023-07-01,8,Financial intermediation,1780811.49,2023,7,1788369.0652390984,1806150.808333333
187,2023-08-01,2023-08-01,8,Financial intermediation,1782063.41,2023,8,1801196.7771018432,1812424.6108333333
188,2023-09-01,2023-09-01,8,Financial intermediation,1868745.95,2023,9,1828684.2036704707,1817963.5024999997
189,2023-10-01,2023-10-01,8,Financial intermediation,1821371.07,2023,10,1853112.4609697969,1823401.504583333
190,2023-11-01,2023-11-01,8,Financial intermediation,1782246.96,2023,11,1829630.5890427134,1828002.1537499998
191,2023-12-01,2023-12-01,8,Financial intermediation,1922686.05,2023,12,1802767.1361000051,1832616.7370833335
192,2024-01-01,2024-01-01,8,Financial intermediation,1864724.65,2024,1,1848639.53477188,1839007.3754166667
193,2024-02-01,2024-02-01,8,Financial intermediation,1853204.52,2024,2,1822058.5271416719,1846709.2962500001
194,2024-03-01,2024-03-01,8,Financial intermediation,1856213.83,2024,3,1850010.1751104218,1854903.8087499999
195,2024-04-01,2024-04-01,8,Financial intermediation,1826220.72,2024,4,1840874.16102188,1861519.5875000001
196,2024-05-01,2024-05-01,8,Financial intermediation,1819209.52,2024,5,1857779.1955791719,1868253.9358333335
197,2024-06-01,2024-06-01,8,Financial intermediation,1844289.14,2024,6,1898665.4842510466,1891651.3220833335
198,2024-07-01,2024-07-01,8,Financial intermediation,1873413.88,2024,7,1880971.4552390983,1927770.2816666665
199,2024-08-01,2024-08-01,8,Financial intermediation,1874307.12,2024,8,1893440.4871018433,1964121.97625
200,2024-09-01,2024-09-01,8,Financial intermediation,1973170.54,2024,9,1933108.7936704708,2002531.035
201,2024-10-01,2024-10-01,8,Financial intermediation,1875725.17,2024,10,1907466.5609697967,
202,2024-11-01,2024-11-01,8,Financial intermediation,1889517.22,2024,11,1936900.8490427134,
203,2024-12-01,2024-12-01,8,Financial intermediation,2376953.06,2024,12,2257034.146100005,
204,2025-01-01,2025-01-01,8,Financial intermediation,2277312.67,2025,1,2261227.55477188,
205,2025-02-01,2025-02-01,8,Financial intermediation,2313057.17,2025,2,2281911.1771416715,
206,2025-03-01,2025-03-01,8,Financial intermediation,2318178.59,2025,3,2311974.9351104214,
0,2008-01-01,2008-01-01,9,Real estate and housing services,789745.41,2008,1,785583.413226103,
1,2008-02-01,2008-02-01,9,Real estate and housing services,873150.47,2008,2,878646.2146583947,
2,2008-03-01,2008-03-01,9,Real estate and housing services,867413.22,2008,3,878100.8453094362,
3,2008-04-01,2008-04-01,9,Real estate and housing services,875427.31,2008,4,888000.231897978,
4,2008-05-01,2008-05-01,9,Real estate and housing services,858770.22,2008,5,874742.3963250613,
5,2008-06-01,2008-06-01,9,Real estate and housing services,856879.32,2008,6,882701.0665594363,
6,2008-07-01,2008-07-01,9,Real estate and housing services,851758.95,2008,7,848344.2350919117,826821.2854166667
