index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_sa,Avg_Taxable_Income_trend,Nominal_Wage_Growth_SA,Nominal_Wage_Growth_SA_Annual,Nominal_Wage_Growth_SA_Annual_cycle
140,2019-09-01,2019-09-01,8,Financial intermediation,1620719.62,2019,9,1588561.9881241065,1573497.0991666669,2.3754420068029525,23.257578705779935,14.263334639383988
141,2019-10-01,2019-10-01,8,Financial intermediation,1561509.03,2019,10,1578700.746443653,1580520.3308333335,-0.6207653056144458,22.782086834699157,13.824603311278377
142,2019-11-01,2019-11-01,8,Financial intermediation,1637917.69,2019,11,1666064.1824853197,1585338.7725,5.533881974685251,28.364053931001386,19.450644241534476
143,2019-12-01,2019-12-01,8,Financial intermediation,1741151.73,2019,12,1655166.6838915695,1599722.1279166667,-0.6540863616366854,6.833863203949275,-2.02868824276472
144,2020-01-01,2020-01-01,8,Financial intermediation,1619622.24,2020,1,1610253.765662403,1614264.7458333333,-2.7134982033089727,6.052230030480765,-2.753357728992417
145,2020-02-01,2020-02-01,8,Financial intermediation,1655651.6,2020,2,1636161.229803028,1619554.3829166666,1.6089056702169868,5.505708090194572,-3.237473848402386
146,2020-03-01,2020-03-01,8,Financial intermediation,1654635.04,2020,3,1647274.428474903,1624330.4425,0.6792239340136952,8.03013942232651,-0.6458366275670908
147,2020-04-01,2020-04-01,8,Financial intermediation,1604409.13,2020,4,1614586.009490528,1628303.1104166666,-1.984394246600374,2.939907891445026,-5.664679287218274
148,2020-05-01,2020-05-01,8,Financial intermediation,1586579.18,2020,5,1615216.3811311529,1629988.9066666665,0.03904230786837548,4.498386046113101,-4.031241380785831
149,2020-06-01,2020-06-01,8,Financial intermediation,1592627.8,2020,6,1635389.652068653,1630590.05125,1.248951606308779,20.273999465022328,11.822334277374072
150,2020-07-01,2020-07-01,8,Financial intermediation,1598905.57,2020,7,1608776.2802319496,1632749.8741666665,-1.627341337462862,4.777393341574543,-3.5938444071269178
151,2020-08-01,2020-08-01,8,Financial intermediation,1587723.01,2020,8,1605300.2921927338,1636348.1345833335,-0.21606410300347711,3.4541479624286,-4.834825657135237
152,2020-09-01,2020-09-01,8,Financial intermediation,1681746.96,2020,9,1649589.3281241064,1646574.6004166668,2.7589253018123205,3.841671930729351,-4.363801648730407
153,2020-10-01,2020-10-01,8,Financial intermediation,1595825.72,2020,10,1613017.436443653,1658158.4083333332,-2.217030084817695,2.1737298900570856,-5.947571211802984
154,2020-11-01,2020-11-01,8,Financial intermediation,1644060.11,2020,11,1672206.6024853198,1664368.1083333332,3.6694684573383096,0.3686784737690685,-7.6683075151575375
155,2020-12-01,2020-12-01,8,Financial intermediation,1749436.78,2020,12,1663451.7338915695,1670116.5249999997,-0.5235518494388414,0.5005568370020974,-7.452455314065924
156,2021-01-01,2021-01-01,8,Financial intermediation,1663172.94,2021,1,1653804.465662403,1675844.9904166665,-0.5799548031728663,2.7045861297573026,-5.165218199896198
157,2021-02-01,2021-02-01,8,Financial intermediation,1698459.15,2021,2,1678968.7798030279,1682503.5745833332,1.5216015353148649,2.616340567191733,-5.171389195347274
158,2021-03-01,2021-03-01,8,Financial intermediation,1857262.67,2021,3,1849902.058474903,1690066.0274999996,10.180849145505167,12.300781612180955,4.5936657796791565
159,2021-04-01,2021-04-01,8,Financial intermediation,1679792.89,2021,4,1689969.769490528,1700170.1504166666,-8.64544629547721,4.668921912917279,-2.9593281067074475
160,2021-05-01,2021-05-01,8,Financial intermediation,1660228.22,2021,5,1688865.421131153,1709673.7779166666,-0.06534722569078166,4.5597011558552225,-2.99175409308742
161,2021-06-01,2021-06-01,8,Financial intermediation,1656940.76,2021,6,1699702.6120686529,1722381.1704166667,0.6416846956486033,3.9325771640201124,-3.544454447148473
162,2021-07-01,2021-07-01,8,Financial intermediation,1672075.78,2021,7,1681946.4902319496,1737768.41875,-1.0446605018211264,4.548190503495642,-2.8570656089976305
163,2021-08-01,2021-08-01,8,Financial intermediation,1674358.82,2021,8,1691936.102192734,1750596.5395833333,0.5939316154705221,5.3968600405386535,-1.9395183693832134
164,2021-09-01,2021-09-01,8,Financial intermediation,1776610.02,2021,9,1744452.3881241065,1757667.0545833334,3.1039166232880833,5.7507076690340275,-1.51991844616618
165,2021-10-01,2021-10-01,8,Financial intermediation,1743461.61,2021,10,1760653.326443653,1764512.2279166668,0.9287119803234267,9.152777066409445,1.9445651917548332
166,2021-11-01,2021-11-01,8,Financial intermediation,1724511.28,2021,11,1752657.7724853198,1778488.7841666667,-0.45412426388808935,4.811078360797594,-2.338258246048018
167,2021-12-01,2021-12-01,8,Financial intermediation,1973963.03,2021,12,1887977.9838915695,1794812.9712499997,7.720857632940037,13.49761134786467,6.403395113169884
168,2022-01-01,2022-01-01,8,Financial intermediation,1807940.65,2022,1,1798572.175662403,1812857.293333333,-4.735532352177119,8.753617069356245,1.710568430348629
169,2022-02-01,2022-02-01,8,Financial intermediation,1861566.34,2022,2,1842075.969803028,1833576.612916666,2.418796127800804,9.71472441668244,2.7186433071799385
170,2022-03-01,2022-03-01,8,Financial intermediation,1863847.84,2022,3,1856487.2284749032,1857843.3649999995,0.7823379115800666,0.3559739808835616,-6.597600153844758
171,2022-04-01,2022-04-01,8,Financial intermediation,1837491.88,2022,4,1847668.759490528,1879612.2624999997,-0.4750083302010988,9.33146810357095,2.415658923150982
172,2022-05-01,2022-05-01,8,Financial intermediation,1837966.58,2022,5,1866603.781131153,1900080.5487499994,1.02480607215798,10.52412807889429,3.6411112739905445
173,2022-06-01,2022-06-01,8,Financial intermediation,1870982.89,2022,6,1913744.7420686528,1906849.477083333,2.525493702200299,12.592916459632676,5.737470253783179
174,2022-07-01,2022-07-01,8,Financial intermediation,1891097.38,2022,7,1900968.0902319495,1899476.198333333,-0.6676257055521662,13.021912484849363,6.188537808927901
175,2022-08-01,2022-08-01,8,Financial intermediation,1952600.89,2022,8,1970178.1721927337,1892194.9699999995,3.6407808377435513,16.445187831821826,9.628064053434134
176,2022-09-01,2022-09-01,8,Financial intermediation,2080770.0,2022,9,2048612.3681241064,1883701.1875,3.981071206574094,17.43584302275385,10.628780195174272
177,2022-10-01,2022-10-01,8,Financial intermediation,1961755.17,2022,10,1978946.886443653,1876216.2245833334,-3.4006180361121907,12.39844077885175,5.594805350405547
178,2022-11-01,2022-11-01,8,Financial intermediation,1997456.59,2022,11,2025603.0824853198,1869414.4433333334,2.3576275018432735,15.573223380224178,8.765856182094659
179,2022-12-01,2022-12-01,8,Financial intermediation,1863472.0,2022,12,1777486.9538915695,1861921.2224999997,-12.249000346569549,-5.852347376013989,-12.671174299579839
180,2023-01-01,2023-01-01,8,Financial intermediation,1741472.99,2023,1,1732104.515662403,1852842.2329166667,-2.5531798210843504,-3.6955792433250756,-10.534230272795774
181,2023-02-01,2023-02-01,8,Financial intermediation,1753284.52,2023,2,1733794.149803028,1840643.97,0.09754804778501214,-5.878249419407966,-12.745627588560904
182,2023-03-01,2023-03-01,8,Financial intermediation,1768278.88,2023,3,1760918.268474903,1824799.6700000002,1.5644370858533874,-5.147838268648353,-12.053303981928796
183,2023-04-01,2023-04-01,8,Financial intermediation,1753421.73,2023,4,1763598.609490528,1811057.1483333332,0.15221268718772496,-4.550066107259465,-11.503338793888677
184,2023-05-01,2023-05-01,8,Financial intermediation,1758793.98,2023,5,1787431.181131153,1798058.96125,1.351360310241434,-4.2415321773334185,-11.2525972874199
185,2023-06-01,2023-06-01,8,Financial intermediation,1770318.19,2023,6,1813080.0420686528,1793573.0474999999,1.4349565571116552,-5.260090219304114,-12.339110463513407
186,2023-07-01,2023-07-01,8,Financial intermediation,1773866.33,2023,7,1783737.0402319496,1803345.335,-1.6184063116829628,-6.166913090355752,-13.324141614314092
187,2023-08-01,2023-08-01,8,Financial intermediation,1777073.63,2023,8,1794650.9121927337,1815771.97125,0.6118543100593454,-8.90920742486172,-16.154892599970356
188,2023-09-01,2023-09-01,8,Financial intermediation,1876034.06,2023,9,1843876.4281241065,1827478.9329166664,2.7429020093511225,-9.993883820367378,-17.3381664340679
189,2023-10-01,2023-10-01,8,Financial intermediation,1836670.59,2023,10,1853862.306443653,1838729.8191666666,0.541569823619148,-6.320764890501341,-13.773553494326602
190,2023-11-01,2023-11-01,8,Financial intermediation,1810584.68,2023,11,1838731.1724853197,1849413.9962499999,-0.8161951351910335,-9.225494945965284,-16.796332073390992
191,2023-12-01,2023-12-01,8,Financial intermediation,1942681.98,2023,12,1856696.9338915695,1860309.71875,0.9770738471772678,4.45629037257238,-3.2416655164534003
192,2024-01-01,2024-01-01,8,Financial intermediation,1896797.91,2024,1,1887429.435662403,1873438.4362500003,1.655224458545268,8.967410372497042,1.133867380675376
193,2024-02-01,2024-02-01,8,Financial intermediation,1896198.87,2024,2,1876708.499803028,1888383.5925000003,-0.5680178372131972,8.24286724097185,0.2658957148135048
194,2024-03-01,2024-03-01,8,Financial intermediation,1906331.61,2024,3,1898970.9984749032,1903690.2,1.186252349483774,7.839814741632778,-0.28780858972473045
195,2024-04-01,2024-04-01,8,Financial intermediation,1885390.27,2024,4,1895567.149490528,1917442.8383333331,-0.1792470231040344,7.48291245467263,-0.8019698437326772
196,2024-05-01,2024-05-01,8,Financial intermediation,1883245.69,2024,5,1911882.8911311529,1931294.3508333333,0.8607313987800458,6.962601487193609,-1.4855286103490002
197,2024-06-01,2024-06-01,8,Financial intermediation,1907363.82,2024,6,1950125.672068653,1962833.8191666666,2.0002679617512564,7.558719241299272,-1.0580229696720878
198,2024-07-01,2024-07-01,8,Financial intermediation,1951909.92,2024,7,1961780.6302319495,2008744.7141666666,0.5976516452364411,9.981493122823082,1.1914104643416916
199,2024-08-01,2024-08-01,8,Financial intermediation,1957713.79,2024,8,1975291.0721927339,2055264.665833333,0.6886826056176742,10.065476175491472,1.0979688793864266
200,2024-09-01,2024-09-01,8,Financial intermediation,2062752.48,2024,9,2030594.8481241064,2104132.1629166664,2.7997785597228875,10.126406366068718,0.9780251932120603
201,2024-10-01,2024-10-01,8,Financial intermediation,1980015.49,2024,10,1997207.206443653,,-1.64422960647701,7.732230139302243,-1.5998476704304023
202,2024-11-01,2024-11-01,8,Financial intermediation,1999676.08,2024,11,2027822.5724853198,,1.5329088510642075,10.283798024939927,0.7658197507198121
203,2024-12-01,2024-12-01,8,Financial intermediation,2510537.82,2024,12,2424552.7738915696,,19.564344868693983,30.584196571585576,20.87874528228304
204,2025-01-01,2025-01-01,8,Financial intermediation,2430803.55,2025,1,2421435.075662403,,-0.12858859014079904,28.29274726303015,18.398875775963752
205,2025-02-01,2025-02-01,8,Financial intermediation,2478672.07,2025,2,2459181.699803028,,1.558853446867614,31.03695646186575,20.954181860837906
206,2025-03-01,2025-03-01,8,Financial intermediation,2496678.34,2025,3,2489317.728474903,,1.2254494523234571,31.087717004320623,20.815878672983555
0,2008-01-01,2008-01-01,9,Real estate and housing services,428418.62,2008,1,426821.520338797,,,,
1,2008-02-01,2008-02-01,9,Real estate and housing services,475530.38,2008,2,481510.0596877553,,12.812976090228133,,
2,2008-03-01,2008-03-01,9,Real estate and housing services,476305.99,2008,3,483221.8531252553,,0.3555052284079041,,
3,2008-04-01,2008-04-01,9,Real estate and housing services,482434.97,2008,4,491348.59401067195,,1.6817825669217301,,
4,2008-05-01,2008-05-01,9,Real estate and housing services,478723.37,2008,5,489067.036979422,,-0.4643458959812219,,
5,2008-06-01,2008-06-01,9,Real estate and housing services,484767.01,2008,6,504699.0810679637,,3.1962988520118696,,
6,2008-07-01,2008-07-01,9,Real estate and housing services,487328.73,2008,7,486366.1346264808,469361.85208333324,-3.6324509255474813,,
7,2008-08-01,2008-08-01,9,Real estate and housing services,445207.61,2008,8,446127.8128617749,467910.09791666653,-8.273257305549887,,
8,2008-09-01,2008-09-01,9,Real estate and housing services,468880.47,2008,9,443306.56724902976,464020.9383333332,-0.6323850545536858,,
9,2008-10-01,2008-10-01,9,Real estate and housing services,475404.37,2008,10,479761.40455754695,459834.94416666654,8.223392117725714,,
10,2008-11-01,2008-11-01,9,Real estate and housing services,442270.29,2008,11,452150.48203150526,455273.88624999986,-5.755136253927196,,
11,2008-12-01,2008-12-01,9,Real estate and housing services,481720.98,2008,12,442612.243463797,450257.62333333323,-2.109527457507765,,
12,2009-01-01,2009-01-01,9,Real estate and housing services,439117.49,2009,1,437520.390338797,445219.64083333325,-1.1504094611464288,2.506637901366271,2.12968658632522
13,2009-02-01,2009-02-01,9,Real estate and housing services,429989.41,2009,2,435969.0896877553,442274.2949999999,-0.3545664808537241,-9.457947779851573,-10.216933773968066
14,2009-03-01,2009-03-01,9,Real estate and housing services,428507.13,2009,3,435422.99312525534,440908.01874999993,-0.12526038552206353,-9.891700818342352,-11.03273792430116
15,2009-04-01,2009-04-01,9,Real estate and housing services,429769.97,2009,4,438683.59401067195,438148.7045833333,0.7488352560377276,-10.718459489243216,-12.241501738212534
16,2009-05-01,2009-05-01,9,Real estate and housing services,421922.98,2009,5,432266.64697942196,436002.7083333333,-1.4627734245958313,-11.614029510312296,-13.518883402711005
17,2009-06-01,2009-06-01,9,Real estate and housing services,421177.09,2009,6,441109.1610679637,435401.96125,2.0456156287631977,-12.599571187140091,-14.885801236605818
18,2009-07-01,2009-07-01,9,Real estate and housing services,430007.07,2009,7,429044.47462648083,435667.8816666666,-2.7350795463583655,-11.785701330546349,-14.452525751563535
19,2009-08-01,2009-08-01,9,Real estate and housing services,431840.97,2009,8,432761.17286177486,437168.0375,0.8662734180482579,-2.9961458610385794,-6.042321709361037
20,2009-09-01,2009-09-01,9,Real estate and housing services,449456.48,2009,9,423882.57724902977,438582.52541666676,-2.0516155721717055,-4.381615666227756,-7.805327322476266
21,2009-10-01,2009-10-01,9,Real estate and housing services,428604.82,2009,10,432961.85455754696,440077.8804166667,2.1419321755192566,-9.754755083552457,-13.553567630362076
22,2009-11-01,2009-11-01,9,Real estate and housing services,437565.93,2009,11,447446.1220315053,442325.44291666656,3.3453911289159866,-1.040441221883337,-5.211240217612322
23,2009-12-01,2009-12-01,9,Real estate and housing services,472007.41,2009,12,432898.67346379696,445231.6333333334,-3.251217934722428,-2.1946003852002627,-6.733487283932925
24,2010-01-01,2010-01-01,9,Real estate and housing services,455213.15,2010,1,453616.05033879704,448390.82375,4.7857335087751585,3.678836542346353,-1.2234153990134873
25,2010-02-01,2010-02-01,9,Real estate and housing services,449897.49,2010,2,455877.1696877553,451549.46166666655,0.4984654637483432,4.566397130186073,-0.6936207230432396
26,2010-03-01,2010-03-01,9,Real estate and housing services,442546.76,2010,3,449462.62312525534,455123.6133333332,-1.4070778246898064,3.224365782622174,-2.386933141404061
27,2010-04-01,2010-04-01,9,Real estate and housing services,451618.86,2010,4,460532.48401067196,459332.84375,2.4629102211980225,4.9805578093874425,-0.9746462820365691
28,2010-05-01,2010-05-01,9,Real estate and housing services,454015.59,2010,5,464359.256979422,463736.8025,0.8309452865134626,7.424262367743539,1.133438492341484
29,2010-06-01,2010-06-01,9,Real estate and housing services,458833.05,2010,6,478765.12106796366,470394.7266666666,3.102310091167193,8.536653355562063,1.9194120800411287
30,2010-07-01,2010-07-01,9,Real estate and housing services,468171.68,2010,7,467209.0846264808,479090.79000000004,-2.413717276585481,8.895257311779957,1.961709274771362
31,2010-08-01,2010-08-01,9,Real estate and housing services,469483.67,2010,8,470403.8728617749,487771.8037500001,0.6838026785904949,8.698261849850187,1.4594111344788034
32,2010-09-01,2010-09-01,9,Real estate and housing services,497593.42,2010,9,472019.51724902977,497413.6275,0.3434589892778561,11.356196877070435,3.823925874309153
33,2010-10-01,2010-10-01,9,Real estate and housing services,481489.41,2010,10,485846.4445575469,507759.45874999993,2.929312624423175,12.214607232326236,4.401665380107581
