index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_sa,Real_Avg_Wage_trend,Real_Avg_Wage_sa_cycle
206,2025-03-01,2025-03-01,7,"Transport, communications and information services",1477603.65,2025,3,1483408.3618049172,,119731.20631837356
0,2008-01-01,2008-01-01,8,Financial intermediation,1117901.28,2008,1,1101816.16477188,,-41353.195165806916
1,2008-02-01,2008-02-01,8,Financial intermediation,1329027.08,2008,2,1297881.087141672,,148830.53316792008
2,2008-03-01,2008-03-01,8,Financial intermediation,1302112.0,2008,3,1295908.3451104218,,140976.91618390125
3,2008-04-01,2008-04-01,8,Financial intermediation,1287649.93,2008,4,1302303.37102188,,141490.55692543997
4,2008-05-01,2008-05-01,8,Financial intermediation,1373310.65,2008,5,1411880.3255791718,,245183.69901036727
5,2008-06-01,2008-06-01,8,Financial intermediation,1293022.26,2008,6,1347398.6042510467,,174812.72907401412
6,2008-07-01,2008-07-01,8,Financial intermediation,1282806.63,2008,7,1290364.2052390983,1227260.5637500002,111878.7446350262
7,2008-08-01,2008-08-01,8,Financial intermediation,1100177.46,2008,8,1119310.8271018432,1220317.0066666666,-65090.80529467855
8,2008-09-01,2008-09-01,8,Financial intermediation,1149810.58,2008,9,1109748.8336704709,1204737.5300000003,-80592.66969242808
9,2008-10-01,2008-10-01,8,Financial intermediation,1204179.26,2008,10,1235920.6509697968,1189729.7775,39608.96690194402
10,2008-11-01,2008-11-01,8,Financial intermediation,1092882.26,2008,11,1140265.8890427134,1171837.3225,-62052.27417629957
11,2008-12-01,2008-12-01,8,Financial intermediation,1186678.69,2008,12,1066759.776100005,1153283.4874999998,-141607.45904874848
12,2009-01-01,2009-01-01,8,Financial intermediation,1133038.65,2009,1,1116953.53477188,1138811.3283333331,-97511.18061915669
13,2009-02-01,2009-02-01,8,Financial intermediation,1147244.34,2009,2,1116098.347141672,1133105.4845833331,-104516.97968800575
14,2009-03-01,2009-03-01,8,Financial intermediation,1109987.3,2009,3,1103783.6451104218,1134901.7766666666,-123039.3948369862
15,2009-04-01,2009-04-01,8,Financial intermediation,1119588.57,2009,4,1134242.0110218802,1131991.9279166667,-98849.00774690066
16,2009-05-01,2009-05-01,8,Financial intermediation,1111953.09,2009,5,1150522.765579172,1130077.4795833332,-88898.71236113203
17,2009-06-01,2009-06-01,8,Financial intermediation,1109087.78,2009,6,1163464.1242510467,1133980.05375,-82351.74513361277
18,2009-07-01,2009-07-01,8,Financial intermediation,1119409.29,2009,7,1126966.8652390984,1140597.9470833333,-125308.093838576
19,2009-08-01,2009-08-01,8,Financial intermediation,1126634.55,2009,8,1145767.9171018433,1148712.1995833332,-113030.9604632014
20,2009-09-01,2009-09-01,8,Financial intermediation,1166464.5,2009,9,1126402.7536704708,1156672.8729166666,-138984.03483855398
21,2009-10-01,2009-10-01,8,Financial intermediation,1117688.97,2009,10,1149430.3609697968,1163885.7904166665,-122606.62244960084
22,2009-11-01,2009-11-01,8,Financial intermediation,1133425.79,2009,11,1180809.4190427135,1170287.3954166668,-97937.26235555625
23,2009-12-01,2009-12-01,8,Financial intermediation,1239796.94,2009,12,1119878.026100005,1177542.0195833335,-165634.12940898864
24,2010-01-01,2010-01-01,8,Financial intermediation,1238749.84,2010,1,1222664.72477188,1184682.3904166669,-69664.19835428917
25,2010-02-01,2010-02-01,8,Financial intermediation,1236275.21,2010,2,1205129.2171416718,1191348.60875,-94062.00644160295
26,2010-03-01,2010-03-01,8,Financial intermediation,1212012.59,2010,3,1205808.9351104219,1201338.4800000002,-100283.82357097184
27,2010-04-01,2010-04-01,8,Financial intermediation,1190673.3,2010,4,1205326.7410218802,1212768.2641666667,-107699.76341264322
28,2010-05-01,2010-05-01,8,Financial intermediation,1194506.88,2010,5,1233076.5555791717,1222202.2354166668,-86908.10748255416
29,2010-06-01,2010-06-01,8,Financial intermediation,1200644.97,2010,6,1255021.3142510466,1244726.9891666665,-71937.29151432356
30,2010-07-01,2010-07-01,8,Financial intermediation,1199221.0,2010,7,1206778.5752390984,1275638.5516666668,-127160.4579214775
31,2010-08-01,2010-08-01,8,Financial intermediation,1206812.08,2010,8,1225945.4471018433,1302318.1958333333,-114970.64368892624
32,2010-09-01,2010-09-01,8,Financial intermediation,1326043.88,2010,9,1285982.1336704707,1328310.7633333332,-61896.80935253296
33,2010-10-01,2010-10-01,8,Financial intermediation,1232424.41,2010,10,1264165.8009697967,1353930.8704166666,-90650.0661353704
34,2010-11-01,2010-11-01,8,Financial intermediation,1245105.66,2010,11,1292489.2890427134,1379971.5458333332,-69225.37364359736
35,2010-12-01,2010-12-01,8,Financial intermediation,1668711.16,2010,12,1548792.246100005,1407627.6925,180229.81614490645
36,2011-01-01,2011-01-01,8,Financial intermediation,1551713.12,2011,1,1535628.00477188,1437780.0841666665,160282.26981808664
37,2011-02-01,2011-02-01,8,Financial intermediation,1563623.39,2011,2,1532477.3971416717,1470623.38,150424.86275485158
38,2011-03-01,2011-03-01,8,Financial intermediation,1508486.03,2011,3,1502282.3751104218,1499808.98625,113610.35340590985
39,2011-04-01,2011-04-01,8,Financial intermediation,1509082.43,2011,4,1523735.87102188,1523825.5287499998,128541.31997900805
40,2011-05-01,2011-05-01,8,Financial intermediation,1501073.96,2011,5,1539643.6355791718,1548827.21625,138032.28241817118
41,2011-06-01,2011-06-01,8,Financial intermediation,1557825.41,2011,6,1612201.7542510466,1561020.6908333332,204287.10360187502
42,2011-07-01,2011-07-01,8,Financial intermediation,1565697.96,2011,7,1573255.5352390984,1551340.9987499998,159157.80407753168
43,2011-08-01,2011-08-01,8,Financial intermediation,1628574.22,2011,8,1647707.5871018432,1532463.044583333,227552.12846009503
44,2011-09-01,2011-09-01,8,Financial intermediation,1604736.29,2011,9,1564674.5436704708,1514098.5812499996,138590.6185677168
45,2011-10-01,2011-10-01,8,Financial intermediation,1530129.02,2011,10,1561870.4109697968,1496590.8887500002,129989.43260871433
46,2011-11-01,2011-11-01,8,Financial intermediation,1547441.55,2011,11,1594825.1790427135,1479708.7162499998,157279.6434374235
47,2011-12-01,2011-12-01,8,Financial intermediation,1659018.66,2011,12,1539099.746100005,1461402.1775,96022.22907119384
48,2012-01-01,2012-01-01,8,Financial intermediation,1329093.01,2012,1,1313007.89477188,1452936.94,-135470.16163069895
49,2012-02-01,2012-02-01,8,Financial intermediation,1333172.6,2012,2,1302026.607141672,1453422.4166666667,-151722.4212681153
50,2012-03-01,2012-03-01,8,Financial intermediation,1298189.7,2012,3,1291986.0451104217,1455855.8920833333,-166905.2173287517
51,2012-04-01,2012-04-01,8,Financial intermediation,1299194.14,2012,4,1313847.58102188,1463158.778333333,-150056.8361599017
52,2012-05-01,2012-05-01,8,Financial intermediation,1305790.11,2012,5,1344359.785579172,1459467.9000000001,-124427.07790058525
53,2012-06-01,2012-06-01,8,Financial intermediation,1313752.33,2012,6,1368128.6742510467,1446092.0033333334,-105407.14007824077
54,2012-07-01,2012-07-01,8,Financial intermediation,1606605.34,2012,7,1614162.9152390985,1457093.809583333,136015.39259801642
55,2012-08-01,2012-08-01,8,Financial intermediation,1599318.28,2012,8,1618451.6471018433,1493551.9091666664,135834.21910269116
56,2012-09-01,2012-09-01,8,Financial intermediation,1692395.64,2012,9,1652333.8936704707,1531233.4124999996,165391.87418147572
57,2012-10-01,2012-10-01,8,Financial intermediation,1617738.94,2012,10,1649480.3309697967,1567525.4129166664,158361.49667014624
58,2012-11-01,2012-11-01,8,Financial intermediation,1371250.55,2012,11,1418634.1790427135,1604128.0949999997,-76512.50674931402
59,2012-12-01,2012-12-01,8,Financial intermediation,1514188.14,2012,12,1394269.226100005,1638489.2070833328,-104756.3831521587
60,2013-01-01,2013-01-01,8,Financial intermediation,1737966.88,2013,1,1721881.7647718799,1662641.7262499998,219126.7151800634
61,2013-02-01,2013-02-01,8,Financial intermediation,1799293.12,2013,2,1768147.127141672,1677874.998333333,261813.48372435407
62,2013-03-01,2013-03-01,8,Financial intermediation,1736425.26,2013,3,1730221.6051104218,1678620.0583333333,220459.88698286726
63,2013-04-01,2013-04-01,8,Financial intermediation,1731966.59,2013,4,1746620.0310218802,1666020.7279166668,233578.4097346973
64,2013-05-01,2013-05-01,8,Financial intermediation,1751482.03,2013,5,1790051.705579172,1663581.8445833332,273874.30403893813
65,2013-06-01,2013-06-01,8,Financial intermediation,1692727.1,2013,6,1747103.4442510467,1672799.44125,227928.53441776428
66,2013-07-01,2013-07-01,8,Financial intermediation,1807291.03,2013,7,1814848.6052390984,1668494.0541666667,292806.4948985402
67,2013-08-01,2013-08-01,8,Financial intermediation,1764231.12,2013,8,1783364.4871018433,1647962.1279166664,258575.761157725
68,2013-09-01,2013-09-01,8,Financial intermediation,1545364.24,2013,9,1505302.4936704708,1626340.8729166666,-22124.245164922904
69,2013-10-01,2013-10-01,8,Financial intermediation,1462386.41,2013,10,1494127.8009697967,1605459.5979166667,-35842.32541936124
70,2013-11-01,2013-11-01,8,Financial intermediation,1468069.88,2013,11,1515453.5090427133,1583020.715,-16979.18622570345
71,2013-12-01,2013-12-01,8,Financial intermediation,1638591.13,2013,12,1518672.216100005,1561739.9024999999,-16155.759475016966
72,2014-01-01,2014-01-01,8,Financial intermediation,1510234.6,2014,1,1494149.48477188,1538792.0266666666,-43019.88162670587
73,2014-02-01,2014-02-01,8,Financial intermediation,1534259.17,2014,2,1503113.1771416718,1513891.6279166662,-36356.965028410545
74,2014-03-01,2014-03-01,8,Financial intermediation,1482549.09,2014,3,1476345.4351104219,1502917.61875,-65397.81026653154
75,2014-04-01,2014-04-01,8,Financial intermediation,1484692.16,2014,4,1499345.60102188,1502639.9304166664,-44655.73695262452
76,2014-05-01,2014-05-01,8,Financial intermediation,1460223.27,2014,5,1498792.9455791719,1502290.05625,-47463.6317261348
77,2014-06-01,2014-06-01,8,Financial intermediation,1473246.36,2014,6,1527622.7042510468,1502028.1845833336,-20898.071895013563
78,2014-07-01,2014-07-01,8,Financial intermediation,1476022.75,2014,7,1483580.3252390984,1502172.5237500002,-67225.05580264027
79,2014-08-01,2014-08-01,8,Financial intermediation,1497889.83,2014,8,1517023.1971018433,1502183.2604166667,-36098.48018491734
80,2014-09-01,2014-09-01,8,Financial intermediation,1548329.31,2014,9,1508267.5636704708,1502102.9079166667,-47212.867793224985
81,2014-10-01,2014-10-01,8,Financial intermediation,1452756.82,2014,10,1484498.2109697969,1503580.1524999999,-73393.9206476598
82,2014-11-01,2014-11-01,8,Financial intermediation,1469302.49,2014,11,1516686.1190427134,1505183.5775,-43680.7824534243
83,2014-12-01,2014-12-01,8,Financial intermediation,1631073.6,2014,12,1511154.6861000052,1505337.4991666665,-51759.612436710624
84,2015-01-01,2015-01-01,8,Financial intermediation,1521216.27,2015,1,1505131.15477188,1506198.5250000001,-60412.38836121373
85,2015-02-01,2015-02-01,8,Financial intermediation,1523535.18,2015,2,1492389.1871416718,1507126.92375,-75874.26915777684
86,2015-03-01,2015-03-01,8,Financial intermediation,1491344.62,2015,3,1485140.9651104219,1508022.0379166666,-85941.42779456335
87,2015-04-01,2015-04-01,8,Financial intermediation,1511350.5,2015,4,1526003.9410218801,1510849.3541666665,-48004.18134742044
88,2015-05-01,2015-05-01,8,Financial intermediation,1472047.13,2015,5,1510616.8055791717,1513291.049583333,-66430.94540451956
89,2015-06-01,2015-06-01,8,Financial intermediation,1465116.62,2015,6,1519492.9642510468,1516051.470833333,-60715.05038577411
90,2015-07-01,2015-07-01,8,Financial intermediation,1504817.11,2015,7,1512374.6852390985,1521217.84125,-71120.45139379823
91,2015-08-01,2015-08-01,8,Financial intermediation,1491377.04,2015,8,1510510.4071018433,1526554.5883333331,-76404.46469395631
92,2015-09-01,2015-09-01,8,Financial intermediation,1576324.84,2015,9,1536263.0936704709,1531347.8325,-54209.33251002431
93,2015-10-01,2015-10-01,8,Financial intermediation,1492616.88,2015,10,1524358.2709697967,1536301.0791666668,-69814.1453315306
94,2015-11-01,2015-11-01,8,Financial intermediation,1488043.12,2015,11,1535426.7490427135,1541113.0887499999,-62592.291348038474
95,2015-12-01,2015-12-01,8,Financial intermediation,1678583.08,2015,12,1558664.1661000052,1546428.4949999999,-43351.79189182818
96,2016-01-01,2016-01-01,8,Financial intermediation,1597699.68,2016,1,1581614.56477188,1551160.0987500001,-24551.780910545494
97,2016-02-01,2016-02-01,8,Financial intermediation,1575133.7,2016,2,1543987.7071416718,1555631.3366666664,-66485.33839414176
98,2016-03-01,2016-03-01,8,Financial intermediation,1554783.96,2016,3,1548580.3051104217,1560769.9366666665,-66358.40507210838
