index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_sa,Avg_Taxable_Income_trend,Avg_Taxable_Income_sa_cycle
137,2019-06-01,2019-06-01,7,"Transport, communications and information services",887252.92,2019,6,910423.8745368669,985933.9704166667,-56166.76677619852
138,2019-07-01,2019-07-01,7,"Transport, communications and information services",991873.07,2019,7,988094.9595108251,988629.7199999999,15766.966650270624
139,2019-08-01,2019-08-01,7,"Transport, communications and information services",974315.39,2019,8,976363.2629667076,993193.8579166667,-1742.5755018795608
140,2019-09-01,2019-09-01,7,"Transport, communications and information services",1023675.35,2019,9,998303.4588000408,999365.22375,14380.02220693801
141,2019-10-01,2019-10-01,7,"Transport, communications and information services",984014.5,2019,10,991425.3310993669,1007179.2079166666,1645.29885512474
142,2019-11-01,2019-11-01,7,"Transport, communications and information services",985400.37,2019,11,997380.4298493668,1014704.1858333333,1705.44846025866
143,2019-12-01,2019-12-01,7,"Transport, communications and information services",1058140.71,2019,12,1015950.6563858251,1025313.415,14343.003695814405
144,2020-01-01,2020-01-01,7,"Transport, communications and information services",1068168.71,2020,1,1061934.1455524918,1034995.8483333334,54356.7175839073
145,2020-02-01,2020-02-01,7,"Transport, communications and information services",1056957.4,2020,2,1060597.8794327,1041410.0625,47014.079714911175
146,2020-03-01,2020-03-01,7,"Transport, communications and information services",1075306.98,2020,3,1079474.6246931169,1048567.0454166667,59847.94484341564
147,2020-04-01,2020-04-01,7,"Transport, communications and information services",1061830.97,2020,4,1074078.5268285335,1054459.12625,48372.18378917535
148,2020-05-01,2020-05-01,7,"Transport, communications and information services",1053655.85,2020,5,1066565.0703441587,1059258.5025,34741.54459266353
149,2020-06-01,2020-06-01,7,"Transport, communications and information services",1053590.44,2020,6,1076761.3945368668,1063583.3891666667,38782.056843861006
150,2020-07-01,2020-07-01,7,"Transport, communications and information services",1057913.95,2020,7,1054135.8395108252,1065079.0429166665,9960.682872567559
151,2020-08-01,2020-08-01,7,"Transport, communications and information services",1062215.65,2020,8,1064263.5229667074,1064615.755,13850.863360823365
152,2020-09-01,2020-09-01,7,"Transport, communications and information services",1107542.68,2020,9,1082170.7888000407,1064380.64875,25477.188328401884
153,2020-10-01,2020-10-01,7,"Transport, communications and information services",1041557.11,2020,10,1048967.9410993669,1063926.5170833333,-14051.898885854986
154,2020-11-01,2020-11-01,7,"Transport, communications and information services",1043042.79,2020,11,1055022.8498493668,1064184.2241666666,-14370.585630208952
155,2020-12-01,2020-12-01,7,"Transport, communications and information services",1104295.57,2020,12,1062105.5163858251,1065085.1704166667,-13710.819476672681
156,2021-01-01,2021-01-01,7,"Transport, communications and information services",1057909.54,2021,1,1051674.9755524918,1066899.1108333333,-30615.403605144937
157,2021-02-01,2021-02-01,7,"Transport, communications and information services",1056097.66,2021,2,1059738.1394327001,1068977.95875,-29079.158162581967
158,2021-03-01,2021-03-01,7,"Transport, communications and information services",1070524.17,2021,3,1074691.8146931168,1070423.7658333331,-20706.77248264081
159,2021-04-01,2021-04-01,7,"Transport, communications and information services",1055714.62,2021,4,1067962.1768285336,1073087.2274999998,-34073.342694632476
160,2021-05-01,2021-05-01,7,"Transport, communications and information services",1065957.17,2021,5,1078866.3903441585,1077518.6216666666,-29862.816142973956
161,2021-06-01,2021-06-01,7,"Transport, communications and information services",1062911.83,2021,6,1086082.784536867,1083929.1175,-29397.712468818994
162,2021-07-01,2021-07-01,7,"Transport, communications and information services",1092127.13,2021,7,1088349.0195108252,1091780.3416666666,-33940.99008306721
163,2021-08-01,2021-08-01,7,"Transport, communications and information services",1077894.82,2021,8,1079942.6929667075,1099446.3966666667,-49215.442965907976
164,2021-09-01,2021-09-01,7,"Transport, communications and information services",1126562.88,2021,9,1101190.9888000407,1107356.2679166666,-34894.017012323486
165,2021-10-01,2021-10-01,7,"Transport, communications and information services",1086459.99,2021,10,1093870.8210993668,1116238.6616666666,-49199.548175492324
166,2021-11-01,2021-11-01,7,"Transport, communications and information services",1104493.37,2021,11,1116473.429849367,1126341.9420833334,-33640.27726849518
167,2021-12-01,2021-12-01,7,"Transport, communications and information services",1196696.89,2021,12,1154506.836385825,1137760.9704166667,-2707.284127167193
168,2022-01-01,2022-01-01,7,"Transport, communications and information services",1153937.6,2022,1,1147703.035552492,1149909.5725,-16667.41550933593
169,2022-02-01,2022-02-01,7,"Transport, communications and information services",1144054.92,2022,2,1147695.3994327001,1163120.235,-23886.12004370941
170,2022-03-01,2022-03-01,7,"Transport, communications and information services",1172403.82,2022,3,1176571.464693117,1177756.5783333331,-2274.5531690593343
171,2022-04-01,2022-04-01,7,"Transport, communications and information services",1167012.42,2022,4,1179259.9768285335,1192961.3870833335,-6902.477189552737
172,2022-05-01,2022-05-01,7,"Transport, communications and information services",1197138.1,2022,5,1210047.3203441587,1207940.5958333334,16518.002151626628
173,2022-06-01,2022-06-01,7,"Transport, communications and information services",1205787.58,2022,6,1228958.534536867,1218131.5120833335,28013.487162814476
174,2022-07-01,2022-07-01,7,"Transport, communications and information services",1240817.83,2022,7,1237039.7195108254,1223900.2466666668,28631.513505919604
175,2022-08-01,2022-08-01,7,"Transport, communications and information services",1246260.02,2022,8,1248307.8929667075,1229912.0529166667,32390.31828590599
176,2022-09-01,2022-09-01,7,"Transport, communications and information services",1309469.92,2022,9,1284098.0288000407,1234890.4725,60625.87388041988
177,2022-10-01,2022-10-01,7,"Transport, communications and information services",1268468.36,2022,10,1275879.1910993669,1239343.7091666667,44807.99293482606
178,2022-11-01,2022-11-01,7,"Transport, communications and information services",1281986.01,2022,11,1293966.0698493668,1245834.575,55251.64619839098
179,2022-12-01,2022-12-01,7,"Transport, communications and information services",1263786.24,2022,12,1221596.186385825,1253486.8654166667,-24805.70996919973
180,2023-01-01,2023-01-01,7,"Transport, communications and information services",1225297.88,2023,1,1219063.3155524917,1259958.5858333332,-35070.79202472675
181,2023-02-01,2023-02-01,7,"Transport, communications and information services",1216977.99,2023,2,1220618.4694327002,1265274.488333333,-41292.88778330386
182,2023-03-01,2023-03-01,7,"Transport, communications and information services",1218962.82,2023,3,1223130.464693117,1268533.46125,-46603.20986874914
183,2023-04-01,2023-04-01,7,"Transport, communications and information services",1227331.1,2023,4,1239578.6568285336,1269922.7850000001,-38022.113458794774
184,2023-05-01,2023-05-01,7,"Transport, communications and information services",1292600.2,2023,5,1305509.4203441585,1270825.44,19997.424871912925
185,2023-06-01,2023-06-01,7,"Transport, communications and information services",1293980.45,2023,6,1317151.4045368668,1275617.5716666665,23684.996720899362
186,2023-07-01,2023-07-01,7,"Transport, communications and information services",1307946.25,2023,7,1304168.1395108253,1284491.915,2704.9201918637846
187,2023-08-01,2023-08-01,7,"Transport, communications and information services",1306713.26,2023,8,1308761.1329667075,1293244.5079166666,-740.691769592464
188,2023-09-01,2023-09-01,7,"Transport, communications and information services",1327232.03,2023,9,1301860.1388000408,1302157.2612499997,-15721.500894311816
189,2023-10-01,2023-10-01,7,"Transport, communications and information services",1284050.02,2023,10,1291460.8510993668,1310577.876666667,-34241.2230049083
190,2023-11-01,2023-11-01,7,"Transport, communications and information services",1288068.07,2023,11,1300048.1298493668,1315966.1508333334,-33814.28671997832
191,2023-12-01,2023-12-01,7,"Transport, communications and information services",1372715.34,2023,12,1330525.2863858251,1318840.7466666666,-11536.405100047123
192,2024-01-01,2024-01-01,7,"Transport, communications and information services",1329353.02,2024,1,1323118.4555524918,1323515.7066666665,-27180.206784968264
193,2024-02-01,2024-02-01,7,"Transport, communications and information services",1322985.08,2024,2,1326625.5594327003,1329750.32,-31946.44415954058
194,2024-03-01,2024-03-01,7,"Transport, communications and information services",1326861.81,2024,3,1331029.454693117,1337150.60125,-35850.7253014117
195,2024-04-01,2024-04-01,7,"Transport, communications and information services",1321526.88,2024,4,1333774.4368285334,1346252.9750000003,-41446.97295976337
196,2024-05-01,2024-05-01,7,"Transport, communications and information services",1327723.0,2024,5,1340632.2203441586,1355744.0833333333,-42961.41424739314
197,2024-06-01,2024-06-01,7,"Transport, communications and information services",1327847.95,2024,6,1351018.9045368668,1371260.6220833336,-40975.57167854323
198,2024-07-01,2024-07-01,7,"Transport, communications and information services",1386277.79,2024,7,1382499.6795108253,1391754.0616666665,-17921.545467767864
199,2024-08-01,2024-08-01,7,"Transport, communications and information services",1378012.44,2024,8,1380060.3129667074,1411702.0499999998,-28810.542063580826
200,2024-09-01,2024-09-01,7,"Transport, communications and information services",1433539.6,2024,9,1408167.708800041,1432876.475833333,-9172.49343611137
201,2024-10-01,2024-10-01,7,"Transport, communications and information services",1396199.42,2024,10,1403610.2510993667,,-22215.6290589103
202,2024-11-01,2024-11-01,7,"Transport, communications and information services",1403705.27,2024,11,1415685.3298493668,,-18639.10173397488
203,2024-12-01,2024-12-01,7,"Transport, communications and information services",1629475.07,2024,12,1587285.0163858251,,144452.78850469016
204,2025-01-01,2025-01-01,7,"Transport, communications and information services",1564435.84,2025,1,1558201.275552492,,106855.7789512754
205,2025-02-01,2025-02-01,7,"Transport, communications and information services",1566653.98,2025,2,1570294.4594327002,,110432.87953470484
206,2025-03-01,2025-03-01,7,"Transport, communications and information services",1591379.13,2025,3,1595546.7746931168,,127168.13026276976
0,2008-01-01,2008-01-01,8,Financial intermediation,606435.59,2008,1,597067.115662403,,-31759.6215884469
1,2008-02-01,2008-02-01,8,Financial intermediation,723807.39,2008,2,704317.019803028,,70505.32446824678
2,2008-03-01,2008-03-01,8,Financial intermediation,715003.8,2008,3,707643.188474903,,68846.78011499916
3,2008-04-01,2008-04-01,8,Financial intermediation,709604.72,2008,4,719781.599490528,,76000.42420055345
4,2008-05-01,2008-05-01,8,Financial intermediation,765555.08,2008,5,794192.2811311529,,145425.45481724816
5,2008-06-01,2008-06-01,8,Financial intermediation,731508.53,2008,6,774270.382068653,,120515.60402502061
6,2008-07-01,2008-07-01,8,Financial intermediation,733950.05,2008,7,743820.7602319496,696415.46875,85073.1910308632
7,2008-08-01,2008-08-01,8,Financial intermediation,635328.47,2008,8,652905.7521927338,695680.2408333333,-10842.916219814098
8,2008-09-01,2008-09-01,8,Financial intermediation,671046.23,2008,9,638888.5981241064,689874.4779166667,-29873.60260913486
9,2008-10-01,2008-10-01,8,Financial intermediation,708988.07,2008,10,726179.7864436529,684061.5433333335,52387.57888973912
10,2008-11-01,2008-11-01,8,Financial intermediation,642670.95,2008,11,670817.4424853197,676081.15625,-8025.057273799903
11,2008-12-01,2008-12-01,8,Financial intermediation,689600.59,2008,12,603615.5438915696,666961.5654166667,-80301.74856698874
12,2009-01-01,2009-01-01,8,Financial intermediation,653407.9,2009,1,644039.4256624031,659311.7862499999,-44981.31317778863
13,2009-02-01,2009-02-01,8,Financial intermediation,659189.61,2009,2,639699.239803028,655874.7945833333,-54457.13267669617
14,2009-03-01,2009-03-01,8,Financial intermediation,640283.27,2009,3,632922.658474903,656356.6595833333,-66404.72139992309
15,2009-04-01,2009-04-01,8,Financial intermediation,644814.82,2009,4,654991.699490528,653817.1591666664,-49544.82783871493
16,2009-05-01,2009-05-01,8,Financial intermediation,638815.69,2009,5,667452.8911311529,651540.0170833335,-42333.17763345793
17,2009-06-01,2009-06-01,8,Financial intermediation,639377.74,2009,6,682139.592068653,652782.1958333333,-32938.28374357463
