index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_sa,Real_Avg_Wage_trend,Real_Wage_Growth_SA,Real_Wage_Growth_SA_Annual,Real_Wage_Growth_SA_Annual_cycle
18,2009-07-01,2009-07-01,7,"Transport, communications and information services",824658.6,2009,7,818687.1575157015,826359.7204166665,-1.6708664783311233,-4.449569841899626,-6.751273269593277
19,2009-08-01,2009-08-01,7,"Transport, communications and information services",827910.54,2009,8,829104.8491333487,830372.6708333333,1.2724874846283818,4.81847893862668,2.303462040619813
20,2009-09-01,2009-09-01,7,"Transport, communications and information services",851503.19,2009,9,818591.0065598192,834213.6533333332,-1.2680956557568623,3.93600424314009,1.2098840198860423
21,2009-10-01,2009-10-01,7,"Transport, communications and information services",822038.35,2009,10,835857.8305028339,838015.25875,2.109334674415697,0.8504283368074406,-2.084048625001639
22,2009-11-01,2009-11-01,7,"Transport, communications and information services",824736.97,2009,11,844358.1368309589,841858.6129166667,1.0169559963338903,5.605765412308261,2.466205404737567
23,2009-12-01,2009-12-01,7,"Transport, communications and information services",883878.12,2009,12,824244.2096955422,845922.4058333334,-2.382155895472049,5.088129496245375,1.7473033224298602
24,2010-01-01,2010-01-01,7,"Transport, communications and information services",865186.5,2010,1,855476.2755288756,849788.4604166667,3.7891762497027193,6.270365178373116,2.7326138751902587
25,2010-02-01,2010-02-01,7,"Transport, communications and information services",856489.35,2010,2,858834.2778205422,853438.9904166666,0.39253014814357723,5.637685825406735,1.9078611048159746
26,2010-03-01,2010-03-01,7,"Transport, communications and information services",855734.68,2010,3,861539.3918049174,858086.0258333334,0.3149750835795606,5.685691568169893,1.7691347322290252
27,2010-04-01,2010-04-01,7,"Transport, communications and information services",858924.75,2010,4,875380.9304767923,863273.05125,1.6066054325011292,5.405151596262825,1.3076788159775026
28,2010-05-01,2010-05-01,7,"Transport, communications and information services",852493.59,2010,5,871306.1028465839,867995.5995833332,-0.46549193480704965,5.746815525020521,1.4747041896132949
29,2010-06-01,2010-06-01,7,"Transport, communications and information services",852604.16,2010,6,882778.631284084,877048.2325,1.3167047034353452,6.026895754675388,1.586874381471385
30,2010-07-01,2010-07-01,7,"Transport, communications and information services",867264.05,2010,7,861292.6075157016,889202.5862499999,-2.4339084575630276,5.2041185218155706,0.6033553773521456
31,2010-08-01,2010-08-01,7,"Transport, communications and information services",872917.81,2010,8,874112.1191333487,900117.7008333333,1.4884037672892036,5.428417171488675,0.6745080271143156
32,2010-09-01,2010-09-01,7,"Transport, communications and information services",918024.77,2010,9,885112.5865598193,911166.4995833333,1.25847327656059,8.126351189657122,3.227314666011562
33,2010-10-01,2010-10-01,7,"Transport, communications and information services",880005.38,2010,10,893824.860502834,921836.5004166667,0.9843125129286534,6.935034629648484,1.8993069921254593
34,2010-11-01,2010-11-01,7,"Transport, communications and information services",880111.1,2010,11,899732.2668309589,932665.1654166667,0.6609131821195602,6.558133046224901,1.3945433028528074
35,2010-12-01,2010-12-01,7,"Transport, communications and information services",1045767.18,2010,12,986133.2696955423,943694.9091666666,9.602968132831947,19.640909586710762,14.358664833006118
36,2011-01-01,2011-01-01,7,"Transport, communications and information services",995001.93,2011,1,985291.7055288757,954188.3991666666,-0.08533980066673941,15.174638235261995,9.783312893864448
37,2011-02-01,2011-02-01,7,"Transport, communications and information services",988636.67,2011,2,990981.5978205423,964298.2458333333,0.5774830194690939,15.386824142062583,9.896249170567987
38,2011-03-01,2011-03-01,7,"Transport, communications and information services",988758.53,2011,3,994563.2418049173,974103.0216666666,0.36142386420212613,15.440251631595881,9.86043903403088
39,2011-04-01,2011-04-01,7,"Transport, communications and information services",981980.92,2011,4,998437.1004767923,983602.5841666667,0.38950350355244634,14.057442390591635,8.398508857466359
40,2011-05-01,2011-05-01,7,"Transport, communications and information services",989325.38,2011,5,1008137.892846584,992986.3766666668,0.9715977466341341,15.70421572315015,9.97630654782369
41,2011-06-01,2011-06-01,7,"Transport, communications and information services",980486.22,2011,6,1010660.691284084,998860.6337499999,0.25024338985777383,14.486311230028704,8.699535505400034
42,2011-07-01,2011-07-01,7,"Transport, communications and information services",991225.75,2011,7,985254.3075157015,997774.4904166666,-2.513839114104921,14.39251874662586,8.556872387459851
43,2011-08-01,2011-08-01,7,"Transport, communications and information services",991592.43,2011,8,992786.7391333487,993274.0170833333,0.7645164867779108,13.576590165305301,7.70188878218716
44,2011-09-01,2011-09-01,7,"Transport, communications and information services",1034664.77,2011,9,1001752.5865598193,989205.7604166666,0.9030990315500587,13.177984560511845,7.273797434597206
45,2011-10-01,2011-10-01,7,"Transport, communications and information services",991354.88,2011,10,1005174.360502834,985660.8070833334,0.3415787479786436,12.457641862563396,6.533232517424143
46,2011-11-01,2011-11-01,7,"Transport, communications and information services",993972.62,2011,11,1013593.7868309589,981728.3008333334,0.8376085442443282,12.65504463911733,6.7193147157613895
47,2011-12-01,2011-12-01,7,"Transport, communications and information services",1072887.83,2011,12,1013253.9196955423,977964.2854166667,-0.033530901612888186,2.750201299706001,-3.188359854167391
48,2012-01-01,2012-01-01,7,"Transport, communications and information services",941813.84,2012,1,932103.6155288756,981516.8841666665,-8.008881346449703,-5.398207424414503,-11.331574600978968
49,2012-02-01,2012-02-01,7,"Transport, communications and information services",933813.4,2012,2,936158.3278205423,991776.0475,0.4350066048575574,-5.532218773847308,-11.452806303607243
50,2012-03-01,2012-03-01,7,"Transport, communications and information services",945943.64,2012,3,951748.3518049173,1001950.1666666667,1.6653191582101323,-4.304893665917131,-10.205467982718492
51,2012-04-01,2012-04-01,7,"Transport, communications and information services",939716.93,2012,4,956173.1104767923,1011975.1124999999,0.46490846697908594,-4.233014776776356,-10.106606047387665
52,2012-05-01,2012-05-01,7,"Transport, communications and information services",937209.22,2012,5,956021.7328465839,1018398.4308333333,-0.015831613391936727,-5.169546782220891,-11.009370160438294
53,2012-06-01,2012-06-01,7,"Transport, communications and information services",942266.01,2012,6,972440.481284084,1020936.7566666666,1.7174032632723435,-3.781705406137814,-9.581083049713742
54,2012-07-01,2012-07-01,7,"Transport, communications and information services",1114708.33,2012,7,1108736.8875157016,1031038.3245833332,14.015912423929677,12.533066748153466,6.780790626354134
55,2012-08-01,2012-08-01,7,"Transport, communications and information services",1114329.77,2012,8,1115524.0791333485,1048625.4045833333,0.612155299789352,12.36291090140298,6.664443961512863
56,2012-09-01,2012-09-01,7,"Transport, communications and information services",1156106.29,2012,9,1123194.1065598193,1065953.7674999998,0.6875716598094161,12.122905558651942,6.484955012885827
57,2012-10-01,2012-10-01,7,"Transport, communications and information services",1110512.06,2012,10,1124331.540502834,1083528.7833333332,0.10126779835930577,11.854379168644137,6.283600358120265
58,2012-11-01,2012-11-01,7,"Transport, communications and information services",1028975.08,2012,11,1048596.2468309589,1100998.8033333332,-6.736028559512263,3.4533025413895357,-2.0437511021035197
59,2012-12-01,2012-12-01,7,"Transport, communications and information services",1098805.19,2012,12,1039171.2796955422,1117904.1358333332,-0.8988175538392928,2.557834664758807,-2.8590907738151925
60,2013-01-01,2013-01-01,7,"Transport, communications and information services",1158334.11,2013,1,1148623.8855288757,1128122.1183333334,10.53268195262298,23.229206108930978,17.898677288948367
61,2013-02-01,2013-02-01,7,"Transport, communications and information services",1139383.05,2013,2,1141727.9778205424,1132792.4224999999,-0.6003625551594838,21.958855023870182,16.720878672820987
62,2013-03-01,2013-03-01,7,"Transport, communications and information services",1156254.7,2013,3,1162059.4118049173,1134211.66125,1.7807598989722395,22.09733902886841,16.95782032668651
63,2013-04-01,2013-04-01,7,"Transport, communications and information services",1151206.25,2013,4,1167662.4304767924,1131656.2254166666,0.4821628408114176,22.118308670544163,17.08277310762971
64,2013-05-01,2013-05-01,7,"Transport, communications and information services",1145000.38,2013,5,1163812.8928465839,1132544.6466666667,-0.32967898338877033,21.73498288384046,16.80844541368083
65,2013-06-01,2013-06-01,7,"Transport, communications and information services",1140202.83,2013,6,1170377.301284084,1136314.1008333333,0.5640432820300134,20.35464625440411,15.541479482053003
66,2013-07-01,2013-07-01,7,"Transport, communications and information services",1162003.09,2013,7,1156031.6475157016,1135541.0379166666,-1.225728980957086,4.2656432317293325,-0.4305522809880795
67,2013-08-01,2013-08-01,7,"Transport, communications and information services",1179122.31,2013,8,1180316.6191333486,1131499.63375,2.100718580657812,5.8082601005204015,1.2317444472101595
68,2013-09-01,2013-09-01,7,"Transport, communications and information services",1125375.48,2013,9,1092463.2965598193,1127202.32875,-7.443199659260569,-2.7360195197359105,-7.1910353537545415
69,2013-10-01,2013-10-01,7,"Transport, communications and information services",1079912.41,2013,10,1093731.8905028338,1121772.5833333333,0.11612233994582333,-2.721586017796418,-7.0541802167290095
70,2013-11-01,2013-11-01,7,"Transport, communications and information services",1080896.84,2013,11,1100518.006830959,1116150.0816666665,0.6204551944631875,4.951549288576684,0.7414558828184443
71,2013-12-01,2013-12-01,7,"Transport, communications and information services",1137350.33,2013,12,1077716.4196955424,1110476.8412499998,-2.071895870298013,3.709219139629538,-0.37908254216924586
72,2014-01-01,2014-01-01,7,"Transport, communications and information services",1101235.46,2014,1,1091525.2355288756,1102636.5320833332,1.2813032798771218,-4.971048462370209,-8.939061437837847
73,2014-02-01,2014-02-01,7,"Transport, communications and information services",1099488.0,2014,2,1101832.9278205424,1091961.9745833334,0.9443384317791237,-3.4942692808628717,-7.344287591021471
74,2014-03-01,2014-03-01,7,"Transport, communications and information services",1093014.43,2014,3,1098819.1418049172,1084225.1275,-0.2735247730875523,-5.442085779570849,-9.17712551459683
75,2014-04-01,2014-04-01,7,"Transport, communications and information services",1084132.63,2014,4,1100588.8104767923,1080162.51625,0.16105186054260479,-5.744264630712825,-9.36800726105118
76,2014-05-01,2014-05-01,7,"Transport, communications and information services",1077133.96,2014,5,1095946.472846584,1076387.4708333332,-0.42180490897387735,-5.831385819588631,-9.348107384799267
77,2014-06-01,2014-06-01,7,"Transport, communications and information services",1071911.48,2014,6,1102085.951284084,1073217.6524999999,0.5601987496299365,-5.834985856703989,-9.249484681455082
78,2014-07-01,2014-07-01,7,"Transport, communications and information services",1042127.02,2014,7,1036155.5775157015,1070265.6858333333,-5.9823259421431185,-10.36961836275091,-13.687142926360687
79,2014-08-01,2014-08-01,7,"Transport, communications and information services",1042809.0,2014,8,1044003.3091333486,1066982.3824999998,0.7573893137228449,-11.54887661414854,-14.775054181104718
80,2014-09-01,2014-09-01,7,"Transport, communications and information services",1076004.46,2014,9,1043092.2765598192,1063656.1783333332,-0.08726337987239319,-4.519238326401442,-7.659969335690491
81,2014-10-01,2014-10-01,7,"Transport, communications and information services",1031780.76,2014,10,1045600.240502834,1060549.6104166666,0.24043548201566622,-4.400680863193229,-7.462024923252685
82,2014-11-01,2014-11-01,7,"Transport, communications and information services",1038427.4,2014,11,1058048.566830959,1057484.0075,1.1905435601409664,-3.8590409004115034,-6.8471576844283035
83,2014-12-01,2014-12-01,7,"Transport, communications and information services",1103744.13,2014,12,1044110.2196955421,1054486.835,-1.3173636421213275,-3.1182785550854075,-6.039370223643084
84,2015-01-01,2015-01-01,7,"Transport, communications and information services",1063994.46,2015,1,1054284.2355288756,1056048.5079166668,0.9744197156024592,-3.4118313336068407,-6.2720897016786985
85,2015-02-01,2015-02-01,7,"Transport, communications and information services",1057929.72,2015,2,1060274.6478205423,1061700.1920833334,0.5681970847891682,-3.771740610638996,-6.577300547509223
86,2015-03-01,2015-03-01,7,"Transport, communications and information services",1054743.81,2015,3,1060548.5218049174,1067290.9924999997,0.02583047561666163,-3.482886176986022,-6.23977721049582
87,2015-04-01,2015-04-01,7,"Transport, communications and information services",1047845.62,2015,4,1064301.8004767923,1073231.7679166666,0.35389975986079847,-3.2970542362937394,-6.011149802065493
88,2015-05-01,2015-05-01,7,"Transport, communications and information services",1039846.5,2015,5,1058659.012846584,1079095.81375,-0.5301867973614649,-3.402306674992117,-6.079275970000301
89,2015-06-01,2015-06-01,7,"Transport, communications and information services",1037266.8,2015,6,1067441.271284084,1085398.0233333332,0.829564414124806,-3.1435551791250127,-5.788816779367474
90,2015-07-01,2015-07-01,7,"Transport, communications and information services",1114251.85,2015,7,1108280.4075157016,1089835.4895833333,3.825890691156242,6.960810863261235,4.342135910756877
91,2015-08-01,2015-08-01,7,"Transport, communications and information services",1106324.59,2015,8,1107518.8991333486,1091959.1170833332,-0.06871080434056598,6.083849490163562,3.4869823341360475
92,2015-09-01,2015-09-01,7,"Transport, communications and information services",1146668.08,2015,9,1113755.8965598193,1094248.7608333332,0.5631504285255273,6.774436124966132,4.194906605785451
93,2015-10-01,2015-10-01,7,"Transport, communications and information services",1103695.75,2015,10,1117515.2305028338,1096588.4983333333,0.33753661413837843,6.877866627633478,4.311486371572979
94,2015-11-01,2015-11-01,7,"Transport, communications and information services",1107249.51,2015,11,1126870.676830959,1098744.3608333333,0.8371649954082239,6.504626739974184,3.947456791104051
95,2015-12-01,2015-12-01,7,"Transport, communications and information services",1186175.05,2015,12,1126541.1396955424,1100682.7708333333,-0.02924356292093311,7.894848498277973,5.343166050823468
