index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_MA3,Avg_Taxable_Income_MA3_sa,Avg_Taxable_Income_MA3_trend
98,2016-05-01,2016-05-01,7,"Transport, communications and information services",761243.39,2016,5,766806.3433333334,776739.7150445518,792116.398611111
99,2016-06-01,2016-06-01,7,"Transport, communications and information services",762247.12,2016,6,763977.2066666667,780245.0149924683,796276.1676388887
100,2016-07-01,2016-07-01,7,"Transport, communications and information services",818012.38,2016,7,780500.9633333334,791546.0930914268,800484.565
101,2016-08-01,2016-08-01,7,"Transport, communications and information services",816460.38,2016,8,798906.6266666666,805810.0236643433,804561.2637499999
102,2016-09-01,2016-09-01,7,"Transport, communications and information services",854813.97,2016,9,829762.2433333333,820886.7648484732,808272.2170833333
103,2016-10-01,2016-10-01,7,"Transport, communications and information services",823678.99,2016,10,831651.1133333333,825377.1960775378,811651.6675
104,2016-11-01,2016-11-01,7,"Transport, communications and information services",831024.06,2016,11,836505.6733333333,834178.7464594822,814956.0766666665
105,2016-12-01,2016-12-01,7,"Transport, communications and information services",886728.93,2016,12,847143.9933333333,839702.8368674683,818341.7072222221
106,2017-01-01,2017-01-01,7,"Transport, communications and information services",818761.06,2017,1,845504.6833333335,833515.0616851768,821182.1420833332
107,2017-02-01,2017-02-01,7,"Transport, communications and information services",808905.55,2017,2,838131.8466666667,823362.3648796211,822829.3537499999
108,2017-03-01,2017-03-01,7,"Transport, communications and information services",808269.38,2017,3,811978.6633333334,812661.7476487184,823229.9227777775
109,2017-04-01,2017-04-01,7,"Transport, communications and information services",808101.45,2017,4,808425.46,815269.2514073988,823001.9518055555
110,2017-05-01,2017-05-01,7,"Transport, communications and information services",805116.82,2017,5,807162.5499999999,817095.9217112183,822716.7872222222
111,2017-06-01,2017-06-01,7,"Transport, communications and information services",801410.13,2017,6,804876.1333333333,821143.9416591349,822352.65375
112,2017-07-01,2017-07-01,7,"Transport, communications and information services",816790.47,2017,7,807772.4733333333,818817.6030914267,822492.0868055555
113,2017-08-01,2017-08-01,7,"Transport, communications and information services",815303.99,2017,8,811168.1966666667,818071.5936643434,823820.5816666668
114,2017-09-01,2017-09-01,7,"Transport, communications and information services",849248.53,2017,9,827114.3300000001,818238.85151514,826431.9495833332
115,2017-10-01,2017-10-01,7,"Transport, communications and information services",821930.65,2017,10,828827.7233333333,822553.8060775378,829692.4599999998
116,2017-11-01,2017-11-01,7,"Transport, communications and information services",826276.16,2017,11,832485.1133333334,830158.1864594823,832831.7731944444
117,2017-12-01,2017-12-01,7,"Transport, communications and information services",879069.24,2017,12,842425.35,834984.193534135,835790.4165277777
118,2018-01-01,2018-01-01,7,"Transport, communications and information services",855363.76,2018,1,853569.7200000001,841580.0983518434,838610.1068055555
119,2018-02-01,2018-02-01,7,"Transport, communications and information services",851419.06,2018,2,861950.6866666666,847181.204879621,841930.1645833333
120,2018-03-01,2018-03-01,7,"Transport, communications and information services",845715.14,2018,3,850832.6533333333,851515.7376487183,846516.3420833333
121,2018-04-01,2018-04-01,7,"Transport, communications and information services",846336.96,2018,4,847823.7200000001,854667.511407399,852476.0169444445
122,2018-05-01,2018-05-01,7,"Transport, communications and information services",837271.32,2018,5,843107.8066666666,853041.178377885,859277.3497222222
123,2018-06-01,2018-06-01,7,"Transport, communications and information services",836206.67,2018,6,839938.3166666668,856206.1249924684,867438.8374999999
124,2018-07-01,2018-07-01,7,"Transport, communications and information services",847670.58,2018,7,840382.8566666666,851427.98642476,877858.7970833333
125,2018-08-01,2018-08-01,7,"Transport, communications and information services",890840.35,2018,8,858239.2000000001,865142.5969976768,890248.0363888888
126,2018-09-01,2018-09-01,7,"Transport, communications and information services",931823.83,2018,9,890111.5866666666,881236.1081818065,903067.4781944443
127,2018-10-01,2018-10-01,7,"Transport, communications and information services",903923.81,2018,10,908862.6633333332,902588.7460775378,914919.8616666666
128,2018-11-01,2018-11-01,7,"Transport, communications and information services",911298.84,2018,11,915682.16,913355.2331261489,925973.2880555554
129,2018-12-01,2018-12-01,7,"Transport, communications and information services",1050089.38,2018,12,955104.0099999999,947662.8535341349,935528.5116666666
130,2019-01-01,2019-01-01,7,"Transport, communications and information services",1011522.05,2019,1,990970.0899999999,978980.4683518432,944218.4368055555
131,2019-02-01,2019-02-01,7,"Transport, communications and information services",1004064.75,2019,2,1021892.0599999999,1007122.5782129543,952580.5627777777
132,2019-03-01,2019-03-01,7,"Transport, communications and information services",980086.85,2019,3,998557.8833333333,999240.9676487183,960889.629861111
133,2019-04-01,2019-04-01,7,"Transport, communications and information services",969515.48,2019,4,984555.6933333334,991399.4847407322,968874.9951388887
134,2019-05-01,2019-05-01,7,"Transport, communications and information services",965371.87,2019,5,971658.0666666668,981591.4383778851,975839.731111111
135,2019-06-01,2019-06-01,7,"Transport, communications and information services",887252.92,2019,6,940713.4233333333,956981.231659135,981510.3879166666
136,2019-07-01,2019-07-01,7,"Transport, communications and information services",991873.07,2019,7,948165.9533333333,959211.0830914266,985691.5416666666
137,2019-08-01,2019-08-01,7,"Transport, communications and information services",974315.39,2019,8,951147.1266666666,958050.5236643433,989252.516111111
138,2019-09-01,2019-09-01,7,"Transport, communications and information services",1023675.35,2019,9,996621.27,987745.79151514,993729.6005555555
139,2019-10-01,2019-10-01,7,"Transport, communications and information services",984014.5,2019,10,994001.7466666667,987727.8294108713,999912.7631944445
140,2019-11-01,2019-11-01,7,"Transport, communications and information services",985400.37,2019,11,997696.7399999999,995369.8131261488,1007082.8724999999
141,2019-12-01,2019-12-01,7,"Transport, communications and information services",1058140.71,2019,12,1009185.1933333334,1001744.0368674684,1015732.2695833332
142,2020-01-01,2020-01-01,7,"Transport, communications and information services",1068168.71,2020,1,1037236.5966666667,1025246.97501851,1025004.4830555555
143,2020-02-01,2020-02-01,7,"Transport, communications and information services",1056957.4,2020,2,1061088.9399999997,1046319.4582129541,1033906.4419444444
144,2020-03-01,2020-03-01,7,"Transport, communications and information services",1075306.98,2020,3,1066811.03,1067494.114315385,1041657.6520833333
145,2020-04-01,2020-04-01,7,"Transport, communications and information services",1061830.97,2020,4,1064698.45,1071542.2414073988,1048145.411388889
146,2020-05-01,2020-05-01,7,"Transport, communications and information services",1053655.85,2020,5,1063597.9333333333,1073531.3050445516,1054094.891388889
147,2020-06-01,2020-06-01,7,"Transport, communications and information services",1053590.44,2020,6,1056359.0866666667,1072626.8949924684,1059100.3393055554
148,2020-07-01,2020-07-01,7,"Transport, communications and information services",1057913.95,2020,7,1055053.4133333333,1066098.5430914266,1062640.3115277777
149,2020-08-01,2020-08-01,7,"Transport, communications and information services",1062215.65,2020,8,1057906.6799999997,1064810.0769976764,1064426.0623611112
150,2020-09-01,2020-09-01,7,"Transport, communications and information services",1107542.68,2020,9,1075890.76,1067015.2815151399,1064691.8155555555
151,2020-10-01,2020-10-01,7,"Transport, communications and information services",1041557.11,2020,10,1070438.4799999997,1064164.5627442042,1064307.6402777778
152,2020-11-01,2020-11-01,7,"Transport, communications and information services",1043042.79,2020,11,1064047.5266666666,1061720.5997928155,1064163.7966666666
153,2020-12-01,2020-12-01,7,"Transport, communications and information services",1104295.57,2020,12,1062965.1566666665,1055524.0002008015,1064398.637222222
154,2021-01-01,2021-01-01,7,"Transport, communications and information services",1057909.54,2021,1,1068415.9666666668,1056426.34501851,1065389.5018055553
155,2021-02-01,2021-02-01,7,"Transport, communications and information services",1056097.66,2021,2,1072767.59,1057998.1082129546,1066987.413333333
156,2021-03-01,2021-03-01,7,"Transport, communications and information services",1070524.17,2021,3,1061510.4566666665,1062193.5409820515,1068766.9451388887
157,2021-04-01,2021-04-01,7,"Transport, communications and information services",1055714.62,2021,4,1060778.8166666667,1067622.6080740655,1070829.650694444
158,2021-05-01,2021-05-01,7,"Transport, communications and information services",1065957.17,2021,5,1064065.32,1073998.6917112183,1073676.538333333
159,2021-06-01,2021-06-01,7,"Transport, communications and information services",1062911.83,2021,6,1061527.8733333333,1077795.681659135,1078178.322222222
160,2021-07-01,2021-07-01,7,"Transport, communications and information services",1092127.13,2021,7,1073665.3766666667,1084710.50642476,1084409.3602777778
161,2021-08-01,2021-08-01,7,"Transport, communications and information services",1077894.82,2021,8,1077644.5933333335,1084547.9903310102,1091718.6186111108
162,2021-09-01,2021-09-01,7,"Transport, communications and information services",1126562.88,2021,9,1098861.61,1089986.13151514,1099527.66875
163,2021-10-01,2021-10-01,7,"Transport, communications and information services",1086459.99,2021,10,1096972.5633333332,1090698.6460775377,1107680.4420833332
164,2021-11-01,2021-11-01,7,"Transport, communications and information services",1104493.37,2021,11,1105838.7466666666,1103511.8197928155,1116645.6238888886
165,2021-12-01,2021-12-01,7,"Transport, communications and information services",1196696.89,2021,12,1129216.75,1121775.593534135,1126780.524722222
166,2022-01-01,2022-01-01,7,"Transport, communications and information services",1153937.6,2022,1,1151709.2866666664,1139719.6650185096,1138004.1616666666
167,2022-02-01,2022-02-01,7,"Transport, communications and information services",1144054.92,2022,2,1164896.4699999997,1150126.9882129543,1150263.5926388889
168,2022-03-01,2022-03-01,7,"Transport, communications and information services",1172403.82,2022,3,1156798.78,1157481.864315385,1163595.4619444446
169,2022-04-01,2022-04-01,7,"Transport, communications and information services",1167012.42,2022,4,1161157.0533333332,1168000.844740732,1177946.0668055555
170,2022-05-01,2022-05-01,7,"Transport, communications and information services",1197138.1,2022,5,1178851.4466666665,1188784.8183778848,1192886.1870833333
171,2022-06-01,2022-06-01,7,"Transport, communications and information services",1205787.58,2022,6,1189979.3666666665,1206247.1749924682,1206344.4983333333
172,2022-07-01,2022-07-01,7,"Transport, communications and information services",1240817.83,2022,7,1214581.17,1225626.2997580932,1216657.4515277776
173,2022-08-01,2022-08-01,7,"Transport, communications and information services",1246260.02,2022,8,1230955.1433333333,1237858.54033101,1223981.2705555554
174,2022-09-01,2022-09-01,7,"Transport, communications and information services",1309469.92,2022,9,1265515.923333333,1256640.444848473,1229567.5906944443
175,2022-10-01,2022-10-01,7,"Transport, communications and information services",1268468.36,2022,10,1274732.7666666666,1268458.849410871,1234715.4115277778
176,2022-11-01,2022-11-01,7,"Transport, communications and information services",1281986.01,2022,11,1286641.43,1284314.5031261488,1240022.9188888888
177,2022-12-01,2022-12-01,7,"Transport, communications and information services",1263786.24,2022,12,1271413.5366666669,1263972.3802008019,1246221.7165277775
178,2023-01-01,2023-01-01,7,"Transport, communications and information services",1225297.88,2023,1,1257023.3766666667,1245033.75501851,1253093.3420833333
179,2023-02-01,2023-02-01,7,"Transport, communications and information services",1216977.99,2023,2,1235354.0366666666,1220584.5548796211,1259573.3131944442
180,2023-03-01,2023-03-01,7,"Transport, communications and information services",1218962.82,2023,3,1220412.8966666665,1221095.9809820515,1264588.8451388886
181,2023-04-01,2023-04-01,7,"Transport, communications and information services",1227331.1,2023,4,1221090.6366666667,1227934.4280740656,1267910.2448611108
182,2023-05-01,2023-05-01,7,"Transport, communications and information services",1292600.2,2023,5,1246298.0399999998,1256231.411711218,1269760.562083333
183,2023-06-01,2023-06-01,7,"Transport, communications and information services",1293980.45,2023,6,1271303.9166666667,1287571.7249924685,1272121.9322222222
184,2023-07-01,2023-07-01,7,"Transport, communications and information services",1307946.25,2023,7,1298175.633333333,1309220.7630914263,1276978.308888889
