Wage_Date,"Agriculture, forestry and fishing",Mining,Manufacturing,"Electricity, gas, water and waste management",Construction,"Wholesale and retail trade, accommodation and food services","Transport, communications and information services",Financial intermediation,Real estate and housing services,Business services,Personal services,Public administration,"Unemployment from Agriculture, forestry and fishing",Unemployment from Mining,Unemployment from Manufacturing,"Unemployment from Electricity, gas, water and waste management",Unemployment from Construction,"Unemployment from Wholesale and retail trade, accommodation and food services","Unemployment from Transport, communications and information services",Unemployment from Financial intermediation,Unemployment from Real estate and housing services,Unemployment from Business services,Unemployment from Personal services,Unemployment from Public administration,State_From
2015-08-01,128,39,331,49,5027,261,155,24,22,566,184,13,0,0,0,0,55635,0,0,0,0,0,0,0,Unemployment from Construction
2015-08-01,112,9,266,15,290,5119,180,61,23,478,279,10,0,0,0,0,0,70570,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2015-08-01,55,13,97,9,188,205,1304,25,11,228,92,5,0,0,0,0,0,0,29392,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2015-08-01,10,0,20,1,25,56,28,631,3,72,53,1,0,0,0,0,0,0,0,11697,0,0,0,0,Unemployment from Financial intermediation
2015-08-01,6,0,6,0,23,28,3,4,118,19,9,0,0,0,0,0,0,0,0,0,2887,0,0,0,Unemployment from Real estate and housing services
2015-08-01,76,33,248,35,503,536,221,124,22,2692,350,7,0,0,0,0,0,0,0,0,0,51597,0,0,Unemployment from Business services
2015-08-01,27,7,65,12,133,249,79,46,13,308,2167,29,0,0,0,0,0,0,0,0,0,0,48370,0,Unemployment from Personal services
2015-08-01,7,0,4,1,18,11,6,3,0,20,24,125,0,0,0,0,0,0,0,0,0,0,0,5970,Unemployment from Public administration
2015-08-01,182,31,384,32,378,900,308,126,28,652,619,51,35,10,39,1,89,99,18,11,2,117,78,8,Entry
2015-09-01,27632,3,23,1,27,32,9,2,0,25,7,2,3337,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2015-09-01,1,8559,5,1,11,6,4,0,0,22,2,0,0,1038,0,0,0,0,0,0,0,0,0,0,Mining
2015-09-01,33,6,59712,8,95,87,21,6,0,97,25,3,0,0,3637,0,0,0,0,0,0,0,0,0,Manufacturing
2015-09-01,1,2,3,5668,10,3,1,0,0,9,2,0,0,0,0,434,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2015-09-01,14,19,70,26,61920,56,54,12,18,173,44,2,0,0,0,0,6917,0,0,0,0,0,0,0,Construction
2015-09-01,36,10,95,5,63,110756,66,43,12,175,69,7,0,0,0,0,0,7193,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2015-09-01,17,2,35,7,58,59,52672,20,4,99,37,2,0,0,0,0,0,0,2316,0,0,0,0,0,"Transport, communications and information services"
2015-09-01,0,0,6,2,9,22,17,22086,2,37,23,0,0,0,0,0,0,0,0,1311,0,0,0,0,Financial intermediation
2015-09-01,0,0,1,0,16,8,1,4,4644,6,9,2,0,0,0,0,0,0,0,0,265,0,0,0,Real estate and housing services
2015-09-01,28,21,117,25,218,196,134,68,13,77847,155,5,0,0,0,0,0,0,0,0,0,4887,0,0,Business services
2015-09-01,9,3,35,8,42,87,44,16,10,141,87933,18,0,0,0,0,0,0,0,0,0,0,2982,0,Personal services
2015-09-01,3,1,0,1,0,2,1,0,0,0,18,9166,0,0,0,0,0,0,0,0,0,0,0,199,Public administration
2015-09-01,1612,5,86,10,189,128,46,1,4,87,44,11,35347,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2015-09-01,6,940,11,2,44,14,10,1,0,34,10,0,0,5709,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2015-09-01,88,12,1398,10,329,330,110,14,9,247,100,14,0,0,30441,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2015-09-01,2,0,5,156,28,12,7,3,2,19,3,0,0,0,0,2339,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2015-09-01,139,44,291,46,5171,270,165,24,17,581,176,15,0,0,0,0,56065,0,0,0,0,0,0,0,Unemployment from Construction
2015-09-01,102,8,235,22,292,3451,210,65,29,514,298,16,0,0,0,0,0,71037,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2015-09-01,47,7,73,18,170,188,1585,32,4,245,80,6,0,0,0,0,0,0,29627,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2015-09-01,6,1,11,0,20,56,44,587,9,75,56,0,0,0,0,0,0,0,0,11849,0,0,0,0,Unemployment from Financial intermediation
2015-09-01,1,0,5,2,25,10,2,4,107,23,11,0,0,0,0,0,0,0,0,0,2906,0,0,0,Unemployment from Real estate and housing services
2015-09-01,63,26,221,25,487,512,207,81,29,2832,319,21,0,0,0,0,0,0,0,0,0,51711,0,0,Unemployment from Business services
2015-09-01,35,3,63,6,132,215,81,34,16,311,2103,32,0,0,0,0,0,0,0,0,0,0,48353,0,Unemployment from Personal services
2015-09-01,4,1,4,1,16,13,8,4,0,16,20,190,0,0,0,0,0,0,0,0,0,0,0,5991,Unemployment from Public administration
2015-09-01,120,27,356,32,360,1009,286,114,28,666,813,61,37,6,29,3,80,143,26,15,5,77,86,5,Entry
2015-10-01,27583,2,29,1,35,22,16,3,2,22,3,1,2230,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2015-10-01,0,8586,8,2,41,5,3,1,0,27,1,0,0,1022,0,0,0,0,0,0,0,0,0,0,Mining
2015-10-01,37,8,59555,1,99,83,35,79,4,91,30,3,0,0,2776,0,0,0,0,0,0,0,0,0,Manufacturing
2015-10-01,1,1,4,5690,21,5,3,2,0,12,6,1,0,0,0,330,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2015-10-01,37,15,116,19,61964,62,55,15,16,248,46,3,0,0,0,0,7050,0,0,0,0,0,0,0,Construction
2015-10-01,29,11,108,5,97,110702,77,26,13,205,78,3,0,0,0,0,0,6063,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2015-10-01,13,4,31,11,82,65,52883,24,3,115,30,1,0,0,0,0,0,0,2469,0,0,0,0,0,"Transport, communications and information services"
2015-10-01,2,2,6,2,7,32,14,22195,7,45,11,1,0,0,0,0,0,0,0,884,0,0,0,0,Financial intermediation
2015-10-01,0,1,4,1,9,9,4,2,4668,8,16,0,0,0,0,0,0,0,0,0,232,0,0,0,Real estate and housing services
2015-10-01,26,18,152,13,267,178,144,56,7,78061,149,4,0,0,0,0,0,0,0,0,0,5120,0,0,Business services
2015-10-01,17,2,33,6,43,77,40,14,10,152,88643,12,0,0,0,0,0,0,0,0,0,0,3207,0,Personal services
2015-10-01,2,1,2,0,4,3,1,1,0,2,15,9314,0,0,0,0,0,0,0,0,0,0,0,219,Public administration
2015-10-01,2504,4,129,5,198,129,45,9,6,106,41,7,35480,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2015-10-01,4,895,18,0,49,15,12,3,0,35,6,0,0,5711,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2015-10-01,109,13,1848,7,333,293,93,9,9,271,80,4,0,0,30992,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2015-10-01,5,2,12,203,56,12,9,5,0,21,6,2,0,0,0,2439,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2015-10-01,159,43,303,47,5696,273,172,19,9,552,145,15,0,0,0,0,55555,0,0,0,0,0,0,0,Unemployment from Construction
2015-10-01,160,9,296,6,326,3807,196,57,16,527,259,13,0,0,0,0,0,72630,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2015-10-01,66,11,121,10,191,194,1460,30,5,209,85,5,0,0,0,0,0,0,29534,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2015-10-01,8,1,11,1,25,56,29,892,9,77,38,1,0,0,0,0,0,0,0,12011,0,0,0,0,Unemployment from Financial intermediation
2015-10-01,6,1,12,0,26,15,8,6,128,24,7,1,0,0,0,0,0,0,0,0,2941,0,0,0,Unemployment from Real estate and housing services
2015-10-01,91,31,241,28,596,445,204,77,13,2515,322,14,0,0,0,0,0,0,0,0,0,52046,0,0,Unemployment from Business services
2015-10-01,38,4,70,9,157,214,63,29,14,319,1807,29,0,0,0,0,0,0,0,0,0,0,48600,0,Unemployment from Personal services
2015-10-01,5,1,4,1,17,15,7,3,1,10,10,158,0,0,0,0,0,0,0,0,0,0,0,5954,Unemployment from Public administration
2015-10-01,135,38,405,37,441,1023,309,119,33,660,697,82,27,1,38,3,79,144,30,4,6,93,97,5,Entry
2015-11-01,28687,2,27,3,35,29,13,1,3,33,10,0,2139,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2015-11-01,2,9067,7,1,15,2,9,1,1,15,0,0,0,573,0,0,0,0,0,0,0,0,0,0,Mining
2015-11-01,44,5,60205,5,151,88,36,8,6,86,24,2,0,0,2806,0,0,0,0,0,0,0,0,0,Manufacturing
2015-11-01,1,2,1,5781,18,2,5,3,0,17,2,0,0,0,0,267,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2015-11-01,45,16,119,26,63043,65,55,12,21,270,50,0,0,0,0,0,6969,0,0,0,0,0,0,0,Construction
2015-11-01,36,3,86,4,121,111357,87,37,11,174,70,7,0,0,0,0,0,5625,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2015-11-01,19,8,21,9,63,79,53254,20,4,119,40,1,0,0,0,0,0,0,2183,0,0,0,0,0,"Transport, communications and information services"
2015-11-01,3,1,4,0,6,21,17,21744,8,33,18,1,0,0,0,0,0,0,0,1804,0,0,0,0,Financial intermediation
2015-11-01,2,2,0,1,10,8,3,19,4671,13,10,0,0,0,0,0,0,0,0,0,220,0,0,0,Real estate and housing services
2015-11-01,52,21,121,29,275,220,152,49,13,78225,183,5,0,0,0,0,0,0,0,0,0,4875,0,0,Business services
2015-11-01,14,0,37,8,53,67,40,38,13,134,88985,9,0,0,0,0,0,0,0,0,0,0,3038,0,Personal services
2015-11-01,2,0,2,2,3,3,2,0,0,3,7,9412,0,0,0,0,0,0,0,0,0,0,0,229,Public administration
2015-11-01,3129,4,156,10,174,163,41,7,16,139,42,3,33789,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2015-11-01,7,855,23,3,77,21,19,2,1,53,9,3,0,5650,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2015-11-01,197,4,1773,14,396,318,106,23,10,295,97,3,0,0,30530,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2015-11-01,8,0,11,132,57,14,16,1,2,22,8,1,0,0,0,2497,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2015-11-01,242,46,330,52,5546,273,182,28,17,567,177,15,0,0,0,0,55132,0,0,0,0,0,0,0,Unemployment from Construction
2015-11-01,238,8,332,9,343,4511,204,66,36,596,256,13,0,0,0,0,0,72142,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2015-11-01,71,11,101,10,199,207,1328,27,3,218,81,9,0,0,0,0,0,0,29731,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2015-11-01,6,1,17,1,16,67,31,567,12,73,42,2,0,0,0,0,0,0,0,12053,0,0,0,0,Unemployment from Financial intermediation
2015-11-01,5,0,12,0,27,15,6,6,135,25,15,0,0,0,0,0,0,0,0,0,2930,0,0,0,Unemployment from Real estate and housing services
2015-11-01,119,40,263,25,633,509,252,105,15,2707,358,13,0,0,0,0,0,0,0,0,0,52148,0,0,Unemployment from Business services
2015-11-01,68,0,89,8,188,221,85,39,17,323,1550,22,0,0,0,0,0,0,0,0,0,0,49235,0,Unemployment from Personal services
2015-11-01,3,0,4,0,18,7,5,2,0,21,20,118,0,0,0,0,0,0,0,0,0,0,0,5970,Unemployment from Public administration
2015-11-01,163,48,387,27,428,989,328,133,21,668,645,71,32,4,45,1,81,130,30,13,2,87,59,6,Entry
2015-12-01,30716,2,29,0,35,76,17,5,0,48,10,2,2171,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2015-12-01,2,8643,5,1,17,6,5,1,1,12,0,0,0,1445,0,0,0,0,0,0,0,0,0,0,Mining
2015-12-01,69,26,59971,6,124,103,31,9,1,81,30,2,0,0,3607,0,0,0,0,0,0,0,0,0,Manufacturing
2015-12-01,2,0,3,5835,19,4,4,1,0,9,2,2,0,0,0,271,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2015-12-01,84,17,88,15,63918,78,75,9,13,227,57,11,0,0,0,0,7205,0,0,0,0,0,0,0,Construction
2015-12-01,60,19,84,4,93,111492,75,37,16,145,78,7,0,0,0,0,0,7042,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2015-12-01,19,6,32,2,48,68,53318,21,4,95,37,2,0,0,0,0,0,0,2573,0,0,0,0,0,"Transport, communications and information services"
2015-12-01,7,0,1,1,9,23,4,21447,1,40,21,3,0,0,0,0,0,0,0,1366,0,0,0,0,Financial intermediation
2015-12-01,3,3,3,0,13,10,9,6,4718,10,8,0,0,0,0,0,0,0,0,0,246,0,0,0,Real estate and housing services
2015-12-01,40,14,105,8,208,172,126,46,14,78794,139,9,0,0,0,0,0,0,0,0,0,5083,0,0,Business services
2015-12-01,17,3,22,3,37,93,37,26,9,135,88886,10,0,0,0,0,0,0,0,0,0,0,3330,0,Personal services
2015-12-01,3,0,0,1,3,2,1,0,0,5,11,9454,0,0,0,0,0,0,0,0,0,0,0,225,Public administration
2015-12-01,3555,4,103,5,173,261,88,16,21,138,50,6,31487,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2015-12-01,9,340,16,2,51,21,19,2,0,36,11,1,0,5708,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2015-12-01,301,15,1525,7,323,362,109,20,18,297,102,6,0,0,30267,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2015-12-01,10,3,9,152,48,10,9,4,0,19,9,0,0,0,0,2485,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2015-12-01,345,56,253,45,4764,334,182,16,25,584,168,33,0,0,0,0,55277,0,0,0,0,0,0,0,Unemployment from Construction
2015-12-01,408,14,312,18,279,4458,245,86,52,617,276,21,0,0,0,0,0,71038,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2015-12-01,95,12,88,12,146,218,1451,38,13,222,83,6,0,0,0,0,0,0,29517,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2015-12-01,17,1,11,1,25,62,27,1453,13,95,35,0,0,0,0,0,0,0,0,12120,0,0,0,0,Unemployment from Financial intermediation
2015-12-01,13,0,15,1,23,19,11,4,182,26,10,1,0,0,0,0,0,0,0,0,2842,0,0,0,Unemployment from Real estate and housing services
2015-12-01,184,30,214,17,448,543,246,86,33,2936,328,17,0,0,0,0,0,0,0,0,0,51967,0,0,Unemployment from Business services
2015-12-01,100,5,72,3,131,247,72,58,15,331,2334,16,0,0,0,0,0,0,0,0,0,0,48878,0,Unemployment from Personal services
2015-12-01,16,1,9,2,21,10,5,3,3,7,14,314,0,0,0,0,0,0,0,0,0,0,0,5786,Unemployment from Public administration
2015-12-01,187,37,373,44,444,1044,314,132,23,695,629,68,36,2,51,3,73,131,44,13,4,99,65,4,Entry
2016-01-01,31792,5,90,1,70,64,21,4,3,99,12,0,4052,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2016-01-01,4,7956,6,0,15,6,7,0,0,17,4,0,0,1233,0,0,0,0,0,0,0,0,0,0,Mining
2016-01-01,42,8,59630,2,114,110,42,9,3,116,28,0,0,0,3191,0,0,0,0,0,0,0,0,0,Manufacturing
2016-01-01,3,3,9,5605,23,7,10,1,0,20,7,2,0,0,0,492,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2016-01-01,67,17,130,16,62247,84,66,6,18,324,71,6,0,0,0,0,8257,0,0,0,0,0,0,0,Construction
2016-01-01,110,5,133,12,95,112164,101,36,15,222,94,5,0,0,0,0,0,6625,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2016-01-01,26,14,42,7,74,110,53323,31,9,142,34,2,0,0,0,0,0,0,2615,0,0,0,0,0,"Transport, communications and information services"
2016-01-01,6,2,9,1,12,38,17,22168,5,45,36,1,0,0,0,0,0,0,0,1166,0,0,0,0,Financial intermediation
2016-01-01,8,1,15,0,14,14,2,2,4664,14,14,1,0,0,0,0,0,0,0,0,420,0,0,0,Real estate and housing services
2016-01-01,59,14,149,25,278,232,141,57,27,78470,187,13,0,0,0,0,0,0,0,0,0,5877,0,0,Business services
2016-01-01,24,4,34,8,73,107,45,27,8,207,87458,12,0,0,0,0,0,0,0,0,0,0,5230,0,Personal services
2016-01-01,2,0,5,2,8,4,4,2,0,11,11,9359,0,0,0,0,0,0,0,0,0,0,0,575,Public administration
2016-01-01,6185,7,137,7,155,208,89,12,7,125,82,13,26623,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2016-01-01,18,1068,21,0,52,13,22,1,1,37,8,2,0,5901,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2016-01-01,243,8,3385,7,333,334,132,21,12,280,124,16,0,0,28990,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2016-01-01,14,1,9,261,43,20,19,2,1,28,14,3,0,0,0,2340,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2016-01-01,360,44,330,37,6834,322,264,22,24,575,208,52,0,0,0,0,53411,0,0,0,0,0,0,0,Unemployment from Construction
2016-01-01,371,8,337,12,317,9314,304,73,27,580,319,33,0,0,0,0,0,66422,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2016-01-01,85,9,84,15,169,205,5058,26,12,244,106,8,0,0,0,0,0,0,26078,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2016-01-01,20,1,17,6,23,54,33,1286,10,168,182,4,0,0,0,0,0,0,0,11680,0,0,0,0,Unemployment from Financial intermediation
2016-01-01,7,2,5,0,36,28,10,6,226,28,20,2,0,0,0,0,0,0,0,0,2716,0,0,0,Unemployment from Real estate and housing services
2016-01-01,194,24,235,23,540,537,295,79,23,4955,553,37,0,0,0,0,0,0,0,0,0,49588,0,0,Unemployment from Business services
2016-01-01,116,3,76,4,171,267,128,50,16,520,4845,32,0,0,0,0,0,0,0,0,0,0,45984,0,Unemployment from Personal services
2016-01-01,16,0,8,1,20,11,2,2,0,15,29,1324,0,0,0,0,0,0,0,0,0,0,0,4577,Unemployment from Public administration
2016-01-01,290,34,390,24,361,1062,309,140,29,676,588,61,140,7,58,3,110,228,33,18,14,172,92,19,Entry
2016-02-01,35665,3,64,0,59,59,30,7,4,45,15,3,4060,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2016-02-01,3,8456,8,1,18,5,3,0,0,21,2,1,0,715,0,0,0,0,0,0,0,0,0,0,Mining
2016-02-01,52,1,61720,7,125,95,32,10,6,119,20,2,0,0,3031,0,0,0,0,0,0,0,0,0,Manufacturing
2016-02-01,0,0,5,5729,14,1,4,2,0,9,1,0,0,0,0,306,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2016-02-01,42,16,106,17,63750,80,60,8,9,257,41,2,0,0,0,0,7592,0,0,0,0,0,0,0,Construction
2016-02-01,59,7,111,3,106,118176,94,37,18,175,81,4,0,0,0,0,0,6355,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2016-02-01,13,4,35,4,58,82,57347,23,6,120,32,1,0,0,0,0,0,0,2662,0,0,0,0,0,"Transport, communications and information services"
2016-02-01,3,0,7,0,14,27,18,22424,5,38,13,0,0,0,0,0,0,0,0,1504,0,0,0,0,Financial intermediation
2016-02-01,3,0,4,1,14,8,3,5,4844,17,12,1,0,0,0,0,0,0,0,0,219,0,0,0,Real estate and housing services
2016-02-01,42,30,129,24,267,184,143,47,11,81256,278,4,0,0,0,0,0,0,0,0,0,5402,0,0,Business services
2016-02-01,19,4,39,5,59,96,44,25,7,229,90899,9,0,0,0,0,0,0,0,0,0,0,3505,0,Personal services
2016-02-01,0,0,4,1,6,5,2,0,0,7,10,10660,0,0,0,0,0,0,0,0,0,0,0,276,Public administration
2016-02-01,2657,7,145,9,210,233,66,6,4,119,54,6,27266,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2016-02-01,10,1101,17,4,55,24,23,0,1,48,12,2,0,5836,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2016-02-01,183,10,1780,13,363,315,92,16,7,313,118,7,0,0,28986,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2016-02-01,14,2,17,169,58,16,13,2,0,42,9,0,0,0,0,2490,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2016-02-01,264,34,331,28,6011,316,228,14,23,628,179,16,0,0,0,0,53628,0,0,0,0,0,0,0,Unemployment from Construction
2016-02-01,255,14,337,18,351,3694,220,56,24,655,290,11,0,0,0,0,0,67290,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2016-02-01,66,5,97,9,191,197,1710,25,12,257,89,6,0,0,0,0,0,0,26027,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2016-02-01,11,0,15,0,41,62,36,791,9,91,29,0,0,0,0,0,0,0,0,11768,0,0,0,0,Unemployment from Financial intermediation
2016-02-01,12,3,15,2,26,34,5,4,135,26,13,0,0,0,0,0,0,0,0,0,2869,0,0,0,Unemployment from Real estate and housing services
2016-02-01,157,24,206,18,594,509,277,84,31,3037,346,11,0,0,0,0,0,0,0,0,0,50283,0,0,Unemployment from Business services
2016-02-01,85,4,86,11,191,247,108,32,18,409,1702,13,0,0,0,0,0,0,0,0,0,0,48334,0,Unemployment from Personal services
2016-02-01,15,0,5,2,13,11,4,2,0,9,18,143,0,0,0,0,0,0,0,0,0,0,0,4942,Unemployment from Public administration
2016-02-01,459,33,487,39,527,1460,493,131,46,833,835,104,182,5,75,3,126,239,61,12,8,116,120,5,Entry
2016-03-01,35637,5,75,2,67,62,27,5,3,46,28,5,4085,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2016-03-01,1,8500,6,0,18,5,6,3,0,15,3,0,0,1193,0,0,0,0,0,0,0,0,0,0,Mining
2016-03-01,60,10,61827,3,130,345,39,3,8,99,57,4,0,0,3124,0,0,0,0,0,0,0,0,0,Manufacturing
2016-03-01,2,1,5,5705,6,2,9,1,0,13,5,1,0,0,0,360,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2016-03-01,41,18,135,18,65120,64,75,12,31,262,58,6,0,0,0,0,7202,0,0,0,0,0,0,0,Construction
2016-03-01,71,6,573,13,120,117610,91,31,18,210,144,11,0,0,0,0,0,6954,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2016-03-01,26,3,47,12,75,81,57439,20,4,108,68,3,0,0,0,0,0,0,3114,0,0,0,0,0,"Transport, communications and information services"
2016-03-01,4,0,2,2,7,32,15,22333,8,39,37,0,0,0,0,0,0,0,0,1257,0,0,0,0,Financial intermediation
2016-03-01,2,1,2,0,18,13,2,5,4841,8,28,0,0,0,0,0,0,0,0,0,291,0,0,0,Real estate and housing services
2016-03-01,34,27,162,20,264,252,203,53,19,81423,257,10,0,0,0,0,0,0,0,0,0,5968,0,0,Business services
2016-03-01,21,4,38,10,73,107,55,23,26,218,89059,72,0,0,0,0,0,0,0,0,0,0,5298,0,Personal services
2016-03-01,3,0,2,1,8,5,2,0,1,12,68,10245,0,0,0,0,0,0,0,0,0,0,0,655,Public administration
2016-03-01,2652,6,197,3,204,266,78,13,6,157,82,18,27795,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2016-03-01,8,790,22,5,51,14,23,1,0,43,17,3,0,5566,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2016-03-01,155,11,1843,11,371,398,119,13,12,296,169,8,0,0,28655,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
2016-03-01,14,0,22,226,41,12,11,4,0,36,16,0,0,0,0,2413,0,0,0,0,0,0,0,0,"Unemployment from Electricity, gas, water and waste management"
2016-03-01,249,34,378,29,6017,324,195,20,18,598,222,15,0,0,0,0,53171,0,0,0,0,0,0,0,Unemployment from Construction
2016-03-01,218,9,418,15,372,4046,238,49,27,623,448,34,0,0,0,0,0,67322,0,0,0,0,0,0,"Unemployment from Wholesale and retail trade, accommodation and food services"
2016-03-01,90,10,93,11,185,258,1570,15,9,221,151,15,0,0,0,0,0,0,26099,0,0,0,0,0,"Unemployment from Transport, communications and information services"
2016-03-01,10,0,19,1,29,85,38,1106,8,86,65,3,0,0,0,0,0,0,0,11816,0,0,0,0,Unemployment from Financial intermediation
2016-03-01,11,0,8,1,32,38,9,3,122,22,27,3,0,0,0,0,0,0,0,0,2816,0,0,0,Unemployment from Real estate and housing services
2016-03-01,151,23,292,21,652,603,243,82,34,2908,512,23,0,0,0,0,0,0,0,0,0,50205,0,0,Unemployment from Business services
2016-03-01,67,5,87,14,182,269,102,44,27,386,4508,73,0,0,0,0,0,0,0,0,0,0,46145,0,Unemployment from Personal services
2016-03-01,18,0,7,0,23,17,2,2,0,13,74,388,0,0,0,0,0,0,0,0,0,0,0,4674,Unemployment from Public administration
2016-03-01,237,34,416,37,460,1109,340,114,26,735,589,46,113,8,64,7,129,212,51,11,5,207,99,12,Entry
2016-04-01,34677,1,57,1,55,97,13,6,2,38,16,3,4761,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, forestry and fishing"
2016-04-01,1,8490,5,0,19,6,2,0,1,9,2,0,0,953,0,0,0,0,0,0,0,0,0,0,Mining
2016-04-01,48,5,62601,10,153,150,36,12,4,129,41,1,0,0,3419,0,0,0,0,0,0,0,0,0,Manufacturing
2016-04-01,0,1,7,5816,14,9,12,5,3,11,6,1,0,0,0,273,0,0,0,0,0,0,0,0,"Electricity, gas, water and waste management"
2016-04-01,27,15,142,14,66348,89,59,10,20,292,64,4,0,0,0,0,7370,0,0,0,0,0,0,0,Construction
2016-04-01,47,12,130,7,107,118597,78,29,17,217,106,8,0,0,0,0,0,6576,0,0,0,0,0,0,"Wholesale and retail trade, accommodation and food services"
2016-04-01,16,9,51,11,67,119,57436,28,5,129,52,1,0,0,0,0,0,0,2960,0,0,0,0,0,"Transport, communications and information services"
2016-04-01,12,0,5,3,15,28,12,22459,4,40,26,2,0,0,0,0,0,0,0,1334,0,0,0,0,Financial intermediation
2016-04-01,3,0,7,1,15,11,1,11,4912,14,16,0,0,0,0,0,0,0,0,0,250,0,0,0,Real estate and housing services
2016-04-01,33,31,154,25,259,294,175,65,16,81615,175,19,0,0,0,0,0,0,0,0,0,5637,0,0,Business services
2016-04-01,18,4,53,6,56,103,48,26,14,158,92633,20,0,0,0,0,0,0,0,0,0,0,3465,0,Personal services
2016-04-01,1,0,2,1,13,7,3,1,1,7,18,10559,0,0,0,0,0,0,0,0,0,0,0,359,Public administration
2016-04-01,1825,2,158,9,243,218,75,9,2,136,66,16,29199,0,0,0,0,0,0,0,0,0,0,0,"Unemployment from Agriculture, forestry and fishing"
2016-04-01,8,1172,17,3,65,19,16,2,1,41,9,0,0,5405,0,0,0,0,0,0,0,0,0,0,Unemployment from Mining
2016-04-01,110,8,1779,6,353,334,93,14,9,263,112,18,0,0,28703,0,0,0,0,0,0,0,0,0,Unemployment from Manufacturing
